item_id	i_genre_c	r_sequel
1070553	urban-fantasy	[]
1070554	urban-fantasy	[]
1070555	manga	[]
1070557	manga	[]
1070565	fantasy	[552349]
1070774	urban-fantasy	[16066254, 7797366, 30273, 4904561, 9886842, 6098686, 685373]
1071284	fantasy	[]
1072666	classics	[13147624, 1661246, 15708993, 18335700, 18965]
1073104	fantasy	[6669437, 13990]
1073105	fantasy	[]
1073106	fantasy	[13998]
1073107	fantasy	[28733, 6669431]
1073524	classics	[37702, 6328434, 37700, 4883727, 445501, 70453, 223712, 6713911, 240897, 1898443, 2647293, 2568513, 6308590, 6326152, 7929931, 8384146, 6799860, 4954275, 10722158, 11253959, 9805464, 12696555, 13453307, 16193072, 20280299, 23239844, 24088137, 25947176, 24397163, 25674658, 28132164, 24611820, 27865362, 13454379, 29337291, 33009276, 34942967, 30073135, 18738776, 18079709, 12672127, 1896643, 20366825, 22845559]
1073642	humor	[33454, 2750546, 1800290, 7345501, 25876705, 538253]
1074312	fantasy	[]
1075673	fantasy	[]
1079424	fantasy	[15298, 892555, 63358, 12477414, 15923742, 15923743, 13356708, 49891, 2151424, 11186750, 601137]
1079808	paranormal	[]
1079809	paranormal	[]
1080102	short-stories	[10763785, 25327719]
1080268	erotica	[]
1080270	paranormal	[]
1081372	fantasy	[18114, 12852305, 408855, 764484, 534678, 5096, 1629449, 3075802, 3587160, 13083063, 28253767, 13403351]
1081560	fantasy	[]
1081994	fantasy	[25295]
1082163	fantasy	[228992, 618499]
1082246	fantasy	[1178578, 12915089, 3421801, 603268, 9919563, 23453, 23454, 9947214, 31126103, 10103077]
1082252	dragons	[259816, 10039968, 9945964, 17338864, 259836]
1082537	fantasy	[1942637, 91836]
1082753	fantasy	[448873, 30363359]
1083382	fantasy	[]
1084667	fantasy	[995133, 34084, 5095, 1333464, 6083819, 7061672, 16151176, 12785876, 22915879, 13083038, 29430671, 30983471, 94767, 20102513, 18072, 995127]
1084897	fantasy	[]
1085761	fantasy	[213647, 8161139]
1086446	discworld	[34541, 149839, 7780885, 2063638, 64221]
1086449	fantasy	[]
1086452	fantasy	[]
1086456	fantasy	[]
1086459	fantasy	[10355186, 8388999, 673158, 12147679]
1086464	fantasy	[467480]
1086465	fantasy	[61894]
1086475	fantasy	[]
1086489	fantasy	[61893]
1086701	urban-fantasy	[]
1087154	manga	[]
1087196	manga	[]
1087197	manga	[]
1087198	manga	[]
1088892	urban-fantasy	[6559053, 6540886, 3244137]
1090244	warhammer	[]
1095395	manga	[]
1095949	horror	[]
1096125	manga	[]
1096471	fantasy	[]
1096472	fantasy	[]
1096473	fantasy	[]
1096639	fantasy	[12496054]
1099260	fantasy	[]
1099262	fantasy	[]
1099263	fantasy	[]
1099275	romance	[6473774]
1099466	fantasy	[]
1099757	fantasy	[1952259, 9788544, 9719461, 6941947]
1100379	fantasy	[]
1100591	fantasy	[77721, 18990419]
1101166	paranormal	[]
1101795	fantasy	[]
1102035	horror	[940049, 62571, 8569659, 8377365]
1102041	fantasy	[]
1102042	fantasy	[]
1102043	fantasy	[]
1102166	torchwood	[298504]
1102499	paranormal	[285105]
1102517	young-adult	[1042542, 13345, 2254009, 2496546, 5602488, 21882134, 126431, 22396330]
1102819	fantasy	[]
1103140	fantasy	[]
1103192	fantasy	[16045931, 879224, 153781]
1103193	fantasy	[713687, 8248445, 22433207, 22859532, 13837]
1103269	fantasy	[13833, 7571551, 8142605]
1103270	fantasy	[546113, 282952, 2573116, 13836, 7796343, 24885730]
1103385	fantasy	[8161940, 13498840, 127823, 5283128, 11296704]
1103543	fantasy	[]
1103961	paranormal-romance	[]
1103963	romance	[]
1103965	romance	[]
1103968	paranormal	[]
1103973	paranormal-romance	[]
1103975	paranormal-romance	[]
1103976	romance	[]
1103982	paranormal	[9415187]
1103996	vampires	[]
1104001	vampires	[]
1104759	fantasy	[]
1105316	fantasy	[277190]
1105380	fantasy	[]
1105505	young-adult	[]
1106530	fantasy	[13659, 6599838, 21457576]
1106545	fantasy	[8339400, 77368]
1106552	rpg	[]
1106554	fantasy	[1759367]
1106633	fantasy	[2131536]
1107543	romance	[9469582]
1107545	romance	[8141929, 6171662]
1107632	fantasy	[]
1107855	dragonlance	[]
1108142	fantasy	[2398886, 7131120, 28660440, 2040330]
1108496	fantasy	[538745, 1108497, 4128921, 104160, 20326861]
1108497	fantasy	[4128921, 104160, 20326861]
1108775	fantasy	[]
1108778	fantasy	[]
1108779	fantasy	[]
1108780	fantasy	[]
1108884	fantasy	[]
1109551	fantasy	[]
1109553	fantasy	[]
1109896	fantasy	[651260, 291297]
1110012	manga	[]
1110224	fantasy	[]
1110282	nora-roberts	[3388238, 15803282]
1110350	science-fiction	[81644, 35533631, 6691227, 11177547, 6315567, 10052680]
1110469	fantasy	[]
1110531	fantasy	[]
1110699	fantasy	[13986]
1110887	classics	[]
1111086	my-sister-the-vampire	[]
1111600	fantasy	[]
1111608	fantasy	[11203854, 13513481, 22369377]
1111615	fantasy	[1111618, 140974, 8260833, 8240166, 23634737, 17332292]
1111618	fantasy	[140974, 8260833, 8240166, 23634737, 17332292]
1111641	vampires	[1148958, 190379, 7069297, 8150095, 30242]
1111819	fantasy	[1930248, 148205, 669582, 2037648]
1111820	fantasy	[367367, 18660730, 1427144]
1111821	fantasy	[552344, 1416703]
1112383	young-adult	[11100703, 9917684]
1112764	adventure	[]
1113545	fantasy	[7014934, 6298470, 18775240]
1114298	manga	[]
1114344	manga	[]
1114345	manga	[]
1114629	manga	[]
1114630	manga	[]
1114631	manga	[6801574]
1114632	manga	[6797480]
1114634	manga	[6797477]
1116393	fantasy	[8270493, 9191310, 12852890]
1116475	fantasy	[]
1116497	science-fiction	[102549, 25350, 497114, 13380806]
1116515	manga	[]
1116603	paranormal	[]
1116627	fantasy	[]
1116845	fantasy	[]
1117304	sci-fi	[99218]
1117647	fantasy	[433714]
1117722	fantasy	[2122359, 27001, 77022, 6563333]
1117785	fantasy	[82192, 18909056]
1117820	fantasy	[534513]
1117937	science-fiction	[608977]
1118079	fantasy	[68495, 395947, 9711050, 19910690]
1118357	sci-fi	[9447872, 12017, 290574]
1118463	science-fiction	[]
1118464	fantasy	[18143947]
1118484	fantasy	[2551823, 102247, 3146770]
1118511	fantasy	[62012, 15844536]
1118512	fantasy	[239917, 17226924, 27887229]
1118544	fantasy	[28807]
1118654	steampunk	[]
1118655	steampunk	[1118654]
1118842	fantasy	[]
1118843	fantasy	[47241, 9651365, 19092285]
1118861	urban-fantasy	[2340022, 5376548]
1119335	fantasy	[201345, 9759451]
1120527	fantasy	[429890, 2155725, 18804502]
1120835	fantasy	[92871]
1120836	fantasy	[]
1120861	fantasy	[47514, 1417076]
1120863	fantasy	[462169, 47573]
1120865	science-fiction	[543330, 954390, 20082, 6473146, 17856298]
1120866	science-fiction	[1017599, 653840, 61970]
1120883	fantasy	[]
1120902	manga	[]
1120984	fantasy	[]
1121113	manga	[]
1121114	manga	[]
1121115	manga	[]
1121393	fantasy	[2753332]
1121401	fantasy	[3477959]
1121409	fantasy	[1222807, 770751]
1121411	fantasy	[607458, 334018]
1121430	fantasy	[17568777]
1121482	paranormal	[313268]
1121497	fantasy	[]
1121499	fantasy	[]
1122049	fantasy	[]
1123094	fantasy	[27692]
1123827	fantasy	[]
1124085	humor	[6042211, 74731, 13276723, 9077228, 774806, 13147729]
1124607	fantasy	[1456194, 833111, 768878]
1124833	fantasy	[23627121]
1124895	science-fiction	[1679200]
1124898	classics	[426786, 1372187, 13026, 24213, 24220, 24217, 1991559, 974530, 426792, 7181829, 9223017, 4971790, 13664833, 12197986, 15844279, 19286544, 26064782, 490973, 28190157, 5660772]
1124967	young-adult	[601736, 153782]
1125809	fantasy	[15549, 34916, 1162205, 566405, 5561295]
1126397	manga	[]
1126461	manga	[]
1126570	manga	[]
1126572	manga	[1600492]
1127386	fantasy	[]
1127444	fantasy	[]
1127445	fantasy	[1127444]
1127545	fantasy	[]
1127623	fantasy	[13646007]
1128043	fantasy	[263082]
1128093	fantasy	[1864628, 396312]
1128399	polish	[13410726]
1128434	fantasy	[1501477, 8284655, 2892159, 2287468, 10602337, 8173788, 8286272, 11570030, 11313619, 12664642, 15825354, 34013284, 34102179]
1128436	fantasy	[3804139, 35673872, 6043781, 6321854, 7289544, 11570031, 8776687, 13495409, 68458, 6415386, 34458683]
1128437	the-witcher	[4416807, 10602422, 3283052, 9036325, 11430629, 10782161, 16157092, 18215192, 28004122, 25318857, 27206175, 25454056, 25125654]
1128480	fantasy	[1138139, 727078, 2173618]
1128579	fantasy	[]
1128964	urban-fantasy	[8177153, 8132370]
1129149	fantasy	[186672, 1340120, 305499, 396293, 6123262]
1129160	fantasy	[3142509, 8206340, 1340138, 77161]
1129656	gamebooks	[1260764]
1130927	fantasy	[191514]
1131293	fantasy	[6581842]
1131586	fantasy	[]
1132457	fantasy	[3310088, 15998081, 23767995, 13611643, 18193743, 17347383, 22842001, 28143415, 10224187]
1132872	fantasy	[]
1133284	fantasy	[]
1133398	fantasy	[]
1133508	fantasy	[92408, 4829011]
1133685	fantasy	[6662519, 45111, 418505]
1133980	urban-fantasy	[]
1134023	fantasy	[1134026, 112967]
1134026	fantasy	[112967]
1134514	fantasy	[398479]
1134681	fantasy	[]
1134843	fantasy	[]
1134849	fantasy	[6634476, 24782]
1135073	fantasy	[]
1135162	fantasy	[6437560]
1135482	vampires	[8019447, 31342, 159451, 43824]
1135626	lora-leigh	[]
1135851	fantasy	[13831, 8248439, 9394691, 444332, 1164671]
1135853	young-adult	[153802, 8248443, 9646093, 13830]
1135943	young-adult	[]
1136491	young-adult	[8729034]
1136569	fantasy	[]
1136916	fantasy	[1136917, 7012522, 13175713, 40158]
1136917	fantasy	[7012522, 13175713, 40158]
1136932	fantasy	[127455, 865293, 643750, 9726320, 11324908, 18196876, 28668765, 23483428]
1137215	steampunk	[7294675, 7733239]
1137221	horror	[]
1137327	young-adult	[762743, 1570814, 6275962, 7782572, 41865, 6313338, 871224, 3171676, 2198721, 13413859, 7667056]
1137681	romance	[25948638]
1138121	fantasy	[4521470, 21793064, 6589085, 12708687, 18271528, 28960221, 2744, 373951, 1021837, 18306811]
1138139	fantasy	[727078, 2173618]
1138883	sci-fi	[9725779, 7083, 612963, 516036, 8125853, 2410819, 6696927, 13644795, 13583873, 18214694, 21953896, 367304]
1139153	fantasy	[833499, 833477, 833420, 34494, 1502760, 164954, 3435364, 6318144, 10172769, 11211533, 8478133]
1140113	rpg	[352808]
1140216	fantasy	[]
1140601	urban-fantasy	[8690127, 11965052]
1140602	urban-fantasy	[]
1140613	urban-fantasy	[30248, 1140601, 8690127, 11965052]
1140635	fantasy	[1140636]
1140636	fantasy	[]
1140713	fantasy	[6088145, 12515448]
1140906	classics	[76620, 8624038, 901687, 111591, 1019686, 12148, 12147, 7639059, 8470277, 16644104, 22589085]
1141289	fantasy	[1141291, 34527, 3455739, 400345]
1141291	fantasy	[34527, 3455739, 400345]
1141308	science-fiction	[218677, 15767634]
1141648	horror	[201458, 10626, 1451097, 59219, 3872372, 18376908, 13573634, 6203341]
1142011	fantasy	[395967, 61886, 9294051, 61913, 1671467, 6492981, 2552972]
1142156	fantasy	[332854]
1142722	fantasy	[116562]
1142729	fantasy	[]
1142731	vampires	[]
1142735	fantasy	[]
1142756	urban-fantasy	[1070553]
1142757	urban-fantasy	[]
1143144	fantasy	[]
1143641	forgotten-realms	[]
1143954	fantasy	[]
1145177	fantasy	[3436937]
1146218	fantasy	[]
1146575	fantasy	[]
1146744	fantasy	[2188353, 10292568]
1146746	fantasy	[31498272, 6361139, 8552889]
1146750	fantasy	[]
1147722	fantasy	[2259648, 1182983, 1129160, 3142509, 8206340, 1340138, 77161]
1148721	fantasy	[]
1148896	fantasy	[865964, 10351434]
1148958	vampires	[190379, 7069297, 8150095, 30242]
1149251	erotica	[]
1149837	fantasy	[757448]
1150130	vampires	[200538]
1150189	urban-fantasy	[2778341]
1150192	horror	[248596, 54607, 11390, 9727599, 628445, 1985144, 8429269, 15852314, 18305608]
1150737	fantasy	[]
1150987	urban-fantasy	[]
1151394	fantasy	[4613709, 149169, 837674, 4613633, 3304, 23516045, 1574115, 4313532, 67660, 22042530]
1152634	fantasy	[]
1152705	science-fiction	[519827]
1156047	charmed	[]
1156048	charmed	[146383]
1156053	charmed	[]
1156057	fantasy	[1022148]
1156059	fantasy	[]
1156092	fantasy	[]
1157452	manga	[]
1157756	fantasy	[]
1157917	horror	[19545130]
1158445	fantasy	[7315524, 7112527, 1929274, 6398824, 7457155, 9395411, 16122215, 24612567, 31213706, 30164747, 30141946, 31702362]
1158967	fantasy	[7084062, 11373533]
1159163	mystery	[1350187, 58077]
1159448	fantasy	[]
1159517	fantasy	[3312182, 6396168]
1159674	fantasy	[5043172, 6445224, 590151]
1159679	fantasy	[]
1160083	horror	[12845211, 6562912, 748610]
1160658	fantasy	[9717544]
1160660	fantasy	[476749]
1161291	fantasy	[831190, 295067, 80754, 831186, 831189, 75013]
1161439	fantasy	[6517483, 12790618, 1401982]
1161693	manga	[]
1162013	young-adult	[26100558, 92717, 180412]
1162205	fantasy	[566405, 5561295]
1162521	vampires	[]
1162534	vampires	[]
1162543	fantasy	[6986866, 3018470, 8117665, 6404339, 7533116, 2933082, 8076064, 7830207, 6440860, 7156518, 1162544, 5311113]
1162544	fantasy	[5311113]
1163035	science-fiction	[691728, 61928, 19558926]
1163275	fantasy	[159764, 6063829]
1164671	fantasy	[]
1165162	science-fiction	[104342, 13551442, 7324397, 17831342]
1165559	science-fiction	[]
1166101	fantasy	[]
1166509	urban-fantasy	[8131431, 6747725, 7236944]
1166599	fantasy	[8411648, 7303820, 12743267, 7141427, 10289369, 6374361]
1167222	fantasy	[47666, 6564870, 23267347, 21882149, 334643, 22439677]
1167899	horror	[1167903, 1150192, 248596, 54607, 11390, 9727599, 628445, 1985144, 8429269, 15852314, 18305608]
1167903	horror	[1150192, 248596, 54607, 11390, 9727599, 628445, 1985144, 8429269, 15852314, 18305608]
1168666	urban-fantasy	[3128366, 13501700, 6452253, 7067496, 509283]
1168670	urban-fantasy	[9635092, 30274, 6098688, 509285, 11752027, 13018299]
1168780	fantasy	[]
1169553	paranormal	[]
1169808	young-adult	[6277666, 9692988, 7235831, 6953393, 9498798, 9529036]
1169859	science-fiction	[]
1169860	science-fiction	[1169861, 1169859]
1169861	science-fiction	[1169859]
1170158	fantasy	[91012]
1171378	fantasy	[23922466]
1171783	fantasy	[1889573]
1172383	horror	[53168, 7007682, 8176545]
1175893	fantasy	[1338404, 10611636, 5211535, 4045691]
1176462	fantasy	[596930, 5927099, 3266837, 833438, 11066750, 8608391]
1176681	fantasy	[10199568, 3704006, 8189620, 5739442, 8341706, 18487659, 15784892, 17205223, 31838803]
1177324	buffy-the-vampire-slayer	[]
1177330	fantasy	[335464]
1177331	fantasy	[8153552, 7086261]
1177973	science-fiction	[584389]
1178130	horror	[362902]
1178138	buffy	[]
1178578	fantasy	[12915089, 3421801, 603268, 9919563, 23453, 23454, 9947214, 31126103, 10103077]
1178795	fantasy	[]
1178799	fantasy	[135879]
1178822	vampires	[1135482, 8019447, 31342, 159451, 43824]
1178842	horror	[386376, 12364417, 396356, 9661396, 1810266, 43814, 63258, 5986311, 6304688, 17311385, 9741769]
1178862	young-adult	[395846, 6610376]
1179192	urban-fantasy	[1168670, 9635092, 30274, 6098688, 509285, 11752027, 13018299]
1179967	epic-fantasy	[18414974, 62291, 6307964, 13499, 13355451, 13253102, 13330773, 17876028, 22747332, 24818851]
1180618	fantasy	[31924325, 30749629]
1181454	fantasy	[]
1181914	fantasy	[11211815]
1182350	manga	[]
1182470	fantasy	[]
1182800	fantasy	[186444]
1182983	fantasy	[1129160, 3142509, 8206340, 1340138, 77161]
1182986	fantasy	[841726, 1340219, 186669]
1182987	fantasy	[1182986, 841726, 1340219, 186669]
1183025	fantasy	[]
1183154	fantasy	[]
1183242	fantasy	[954391, 28547, 4581227, 26006444, 28549]
1183270	fantasy	[378785]
1183361	young-adult	[1124967, 601736, 153782]
1183379	fantasy	[111332, 13033571, 5015408, 13537099, 22359703, 8967411, 19725697]
1183696	horror	[43807, 43782, 10824345, 159501]
1183716	vampires	[]
1183791	fantasy	[]
1183792	fantasy	[]
1183797	fantasy	[462476]
1183798	fantasy	[]
1183801	fantasy	[]
1183802	science-fiction	[]
1183805	science-fiction	[11460119]
1183811	fantasy	[]
1183897	science-fiction	[]
1184366	fantasy	[]
1185111	buffy-the-vampire-slayer	[]
1186103	urban-fantasy	[]
1186587	manga	[]
1186625	fantasy	[]
1187138	fantasy	[4904243, 8692576, 17310537, 11059677, 11041547, 11735456, 15709746, 13497, 12887414, 13330774, 21528366, 23515461, 18626829, 34442625]
1188024	fantasy	[]
1188025	fantasy	[]
1188035	fantasy	[]
1188254	manga	[]
1188297	manga	[]
1188358	manga	[]
1189150	fantasy	[]
1189154	fantasy	[858665, 24094, 8248444, 24885677]
1189208	fantasy	[7987]
1189227	fantasy	[]
1189399	fantasy	[]
1189894	classics	[179565, 430480, 769060, 135284, 15742909, 15726219]
1189915	fantasy	[2086160, 833135, 179668, 15845310, 8135279]
1190036	robert-jordan	[13888, 8260859, 25755738, 20518855]
1190042	fantasy	[3337977, 3052307]
1190083	fantasy	[]
1190112	fantasy	[1190114, 176534, 17160895]
1190114	fantasy	[176534, 17160895]
1190356	fantasy	[]
1190374	fantasy	[]
1190505	young-adult	[]
1190507	young-adult	[601030, 18392, 9783478, 19039213, 1190505]
1190719	fantasy	[531216, 116564]
1190730	fantasy	[531221, 116561]
1190762	fantasy	[281960]
1190824	fantasy	[2357147]
1190896	urban-fantasy	[7103637, 1412138]
1190906	urban-fantasy	[438925, 224220]
1190924	fantasy	[18394, 9783492, 18952239]
1190933	arthurian	[]
1190969	fantasy	[6886662]
1190979	fantasy	[116560, 176531, 17972807]
1191012	fantasy	[9707857, 478600, 1733346, 1540497, 1805868, 1733343, 13336409]
1191449	fantasy	[1191453]
1191453	fantasy	[]
1191473	fantasy	[402057, 170293]
1191527	fantasy	[34501, 833419, 618145, 6982501, 10184440, 7981450, 15009213, 8137173]
1191652	fantasy	[9773035, 9688259, 61653, 10155793, 18985177, 9853881]
1191675	horror	[]
1191696	fantasy	[177250, 18469799]
1191697	fantasy	[817135]
1192363	fantasy	[3462638, 6691056, 8339297, 13502260, 13577599, 17206162, 18946055, 17875505, 23609791, 8130704, 7003332]
1192365	fantasy	[237721, 8258503, 60510, 1192363, 3462638, 6691056, 8339297, 13502260, 13577599, 17206162, 18946055, 17875505, 23609791, 8130704, 7003332]
1192700	vampires	[794005]
1192701	fantasy	[18598447, 764085]
1192756	romance	[3713101, 7047250, 12210883]
1193347	fantasy	[]
1193817	young-adult	[]
1195044	fantasy	[]
1196298	fantasy	[]
1196299	fantasy	[1017159]
1196973	horror	[13504680, 18179824]
1197449	young-adult	[93724, 17206342, 1924411, 7113971]
1198751	fantasy	[64228, 10378582, 34499, 6640566, 8870798, 13536274, 833450]
1199972	fantasy	[6557936, 2408364, 156172, 19811819]
1200294	fantasy	[]
1200297	fantasy	[]
1200300	fantasy	[49603, 6112401]
1200626	urban-fantasy	[17378142]
1201328	charmed	[274147]
1201724	horror	[]
1202113	fantasy	[]
1202879	fantasy	[]
1203849	fantasy	[20734067, 67020]
1203855	fantasy	[1785629, 148206]
1203856	fantasy	[1785686, 18660723, 64401, 1427138, 2873008]
1203882	fantasy	[461627, 1404145]
1204341	sci-fi	[]
1204364	manga	[]
1204365	manga	[]
1205341	fantasy	[219811]
1205553	fantasy	[7994, 1351883]
1205572	fantasy	[]
1205586	fantasy	[201342]
1205589	fantasy	[281958, 7993]
1205590	fantasy	[1205586, 201342]
1205592	fantasy	[815245, 281957, 7998]
1206089	romance	[]
1206551	fantasy	[96979]
1206563	fantasy	[560635, 17693844, 11653524, 8169666, 1707985, 19405226]
1206565	fantasy	[548260, 17693987, 8246172, 8146209]
1206567	fantasy	[135288]
1206666	fantasy	[]
1207411	fantasy	[6882577]
1208409	paranormal-romance	[]
1208887	fantasy	[7556399, 86737, 6313626, 3630790, 12014568]
1208889	fantasy	[1208887, 7556399, 86737, 6313626, 3630790, 12014568]
1209088	fantasy	[24961350, 24967275]
1210062	wuxia	[]
1210754	fantasy	[]
1210763	high-fantasy	[]
1211756	paranormal	[]
1211904	fantasy	[2190296]
1212830	science-fiction	[]
1213715	fantasy	[]
1213811	fantasy	[2432403, 4593548, 4979435, 5946254, 3304459, 13453907, 17412348, 2366001, 2352137, 6496433, 3131781, 6454721, 7598279, 12089343, 8786481, 17191750, 13563353, 17347379, 18457987, 22844208, 28143118, 943253]
1214199	paranormal-romance	[]
1214422	fantasy	[4035798, 8176950]
1214723	young-adult	[]
1214727	young-adult	[]
1215032	fantasy	[9531737, 11127295, 2495564, 12499208, 12877610, 2495562, 11510533, 2495563, 13558465, 16301104, 15808621, 25217730]
1215378	fantasy	[]
1215918	romance	[]
1216022	fantasy	[1251658, 6595389, 17347380, 22844202, 840577]
1216094	fantasy	[]
1216097	fantasy	[]
1216147	vampires	[]
1221214	fantasy	[]
1221573	fantasy	[438190]
1222807	fantasy	[770751]
1222808	fantasy	[607471, 18160181]
1222809	fantasy	[18160183]
1222817	fantasy	[103385]
1223403	romance	[615941]
1223579	erotica	[]
1225511	fantasy	[10935345, 339026, 3991031, 17311667]
1225621	urban-fantasy	[7042108, 2334647, 2800881, 8131277]
1225741	mystery	[]
1226068	forgotten-realms	[]
1226315	paranormal	[6468651, 8453208, 12450459, 28264446, 304027, 7041664]
1226316	romance	[6569202, 7875740, 11275924, 18210707]
1228124	science-fiction	[18522352]
1228277	fantasy	[1488517]
1228281	fantasy	[]
1228406	fantasy	[2412433]
1228749	fantasy	[657793]
1228822	science-fiction	[341723, 47970, 1308762, 3019990, 12667606, 18400491]
1228841	young-adult	[6758867]
1229977	erotica	[]
1231193	fantasy	[558651]
1231511	warriors	[1677112, 2801574]
1231589	warhammer	[]
1231846	fantasy	[]
1231900	young-adult	[11326222]
1232148	fantasy	[]
1232236	fantasy	[10453077]
1233097	fantasy	[]
1233420	fantasy	[]
1233422	fantasy	[]
1233478	urban-fantasy	[8176902, 18488015]
1233657	romance	[25537608]
1234361	science-fiction	[]
1234727	science-fiction	[]
1234765	paranormal-romance	[]
1234971	young-adult	[966683, 199783]
1234972	young-adult	[187809]
1234976	young-adult	[207682, 6234749]
1235994	vampires	[]
1235998	paranormal	[]
1236112	fantasy	[]
1236298	fantasy	[]
1237017	fantasy	[833518, 833447, 34497, 5970105, 17402004, 10139609, 12903571, 13153953, 15818476, 31928232, 22743742]
1237435	science-fiction	[206961, 15704666, 12995516, 1116497, 102549, 25350, 497114, 13380806]
1237461	paranormal-romance	[7509242, 10417569, 9549533, 29982198, 9470252]
1237930	fantasy	[]
1239214	rainbow-magic	[]
1239219	fantasy	[]
1239234	fantasy	[685370, 30243]
1239420	fantasy	[390175]
1239427	fantasy	[5212033, 6826608, 6705977, 7654360, 7094645, 13733433, 17930191, 9821879, 7160210]
1239510	fantasy	[450449]
1239560	fantasy	[]
1239725	fantasy	[312050, 312053]
1239726	fantasy	[312043]
1239933	urban-fantasy	[8400805, 7199418, 6433742, 8685296, 10307448]
1240131	urban-fantasy	[7978879]
1240662	paranormal-romance	[7161496, 6989282, 3921711, 1925821, 8971481, 12812619]
1240723	fantasy	[17315, 17191339]
1240725	fantasy	[119227]
1241305	fantasy	[176261, 10898820]
1241317	fantasy	[176268, 34030022, 1793075]
1241336	fantasy	[]
1241364	fantasy	[580009]
1242833	urban-fantasy	[7022251, 1405551]
1243009	science-fiction	[102550, 100924, 100931, 485867, 13342942, 1004234]
1243119	vampires	[7124054, 891044]
1243487	science-fiction	[1017649, 6320099, 653711]
1243783	urban-fantasy	[7849945, 10333517]
1244287	romance	[]
1244288	romance	[22663372, 8297226]
1244289	romance	[]
1244290	romance	[]
1245621	paranormal-romance	[]
1246409	fantasy	[]
1246433	maggie-shayne	[11518818]
1246481	fantasy	[23854]
1247361	romance	[6704807]
1247695	fantasy	[25976794]
1248128	fantasy	[896455, 11018151, 11312, 210331, 13321000, 17278239, 423120]
1249729	fantasy	[]
1249731	fantasy	[]
1250247	vampires	[478657, 11268344, 2534174]
1250250	vampires	[11127715, 10226258, 583924, 7078187]
1250251	vampires	[2165199, 9638588]
1250252	vampires	[17785992]
1250305	horror	[459820]
1251032	young-adult	[]
1251442	fantasy	[910102, 10385208, 2283458, 2149492, 47532, 3708087, 299225, 297566, 1132457, 3310088, 15998081, 23767995, 13611643, 18193743, 17347383, 22842001, 28143415, 10224187]
1251637	paranormal-romance	[]
1251658	fantasy	[6595389, 17347380, 22844202, 840577]
1251979	fantasy	[]
1253060	paranormal-romance	[]
1253146	paranormal-romance	[8721339]
1253147	paranormal-romance	[]
1253159	paranormal-romance	[5972379, 8554882]
1253180	paranormal	[9553, 6583154]
1253181	christine-feehan	[64028]
1253331	fantasy	[8140142]
1253334	fantasy	[]
1253424	fantasy	[]
1254564	fantasy	[24963, 222575]
1254565	fantasy	[11313, 222577, 8712817]
1254568	fantasy	[149302, 827029, 10676932, 16629675, 17167564, 21068808]
1254574	fantasy	[1921912, 774503, 11417993, 29187, 11538366]
1255119	sci-fi	[1442235, 6966561, 18215601, 25865844, 28003887, 31444501]
1256741	fantasy	[15449]
1257271	fantasy	[]
1257523	fantasy	[208159, 865494]
1258927	fantasy	[]
1259806	fantasy	[13336645, 25593265]
1259860	young-adult	[2352775, 6589461, 6084035, 3424418, 6657404, 17726229, 17402605, 3168250]
1260409	horror	[23268495, 1771073, 32626]
1260412	horror	[1196973, 13504680, 18179824]
1260417	horror	[]
1260546	manga	[568581]
1260721	fantasy	[]
1260764	gamebooks	[]
1260778	fantasy	[]
1260933	fantasy	[456920]
1261007	fantasy	[]
1261008	fantasy	[1261007]
1261049	gamebooks	[6514483, 1464334]
1261142	fantasy	[429142, 1728525, 6322845]
1261150	fantasy	[66693, 8176903, 12361568]
1261669	fantasy	[3282245]
1261885	fantasy	[1695123]
1262341	fantasy	[2627752, 165955]
1262431	fantasy	[]
1262445	fantasy	[526071, 849769]
1262474	fantasy	[74297]
1262591	fantasy	[]
1263398	fantasy	[30361865]
1264304	manga	[]
1264695	paranormal-romance	[]
1264696	paranormal-romance	[]
1264916	urban-fantasy	[]
1265593	fantasy	[]
1265703	fantasy	[3244135, 6796450, 8575666, 13511961, 6441374, 3462639, 18948487, 11466421]
1266051	fantasy	[]
1267627	romance	[]
1267905	fantasy	[]
1268181	romance	[]
1268317	fantasy	[17568314, 1171378, 23922466]
1268479	fantasy	[6976882, 10162395, 7969594, 22723324, 30055560, 5980975]
1268854	fantasy	[]
1268856	fantasy	[]
1268886	science-fiction	[59921]
1268916	fantasy	[]
1268966	fantasy	[774855, 176827, 21268559]
1271724	sci-fi	[349090]
1272288	fantasy	[]
1272737	fantasy	[]
1272938	fantasy	[838799, 84368]
1274157	vampires	[]
1274345	paranormal-romance	[]
1277266	fantasy	[603207]
1277456	fantasy	[]
1277610	fantasy	[478949, 2183113, 13482391, 19746283]
1277613	fantasy	[]
1279317	fantasy	[]
1279884	fantasy	[]
1279887	fantasy	[157387, 1279884]
1280866	fantasy	[]
1280899	fantasy	[]
1281010	fantasy	[]
1281152	science-fiction	[]
1281216	science-fiction	[]
1281393	fantasy	[1366744, 842471, 22896, 6582537]
1281503	fantasy	[8495037, 144109]
1281575	fantasy	[133454, 15871296]
1283842	buffy	[]
1283853	buffy	[]
1284050	mystery	[]
1285006	young-adult	[1339888, 311512]
1285008	young-adult	[1830572, 839223, 839226, 45978, 1285006, 1339888, 311512]
1285010	young-adult	[1578869, 1285008, 1830572, 839223, 839226, 45978, 1285006, 1339888, 311512]
1285223	fantasy	[6829523]
1285413	fantasy	[]
