item_id	i_genre_c	r_sequel
9396170	paranormal-romance	[]
9397240	vampires	[8439055]
9397717	paranormal-romance	[9833207, 7894402, 17205813]
9398214	paranormal-romance	[]
9399336	romance	[9487093, 18248649]
9400080	paranormal	[]
9401147	m-m	[]
9401149	menage	[9567864]
9401475	paranormal	[11405419, 42900]
9401737	aliens	[]
9401771	vampires	[12055592, 85744]
9401957	romance	[]
9402429	steampunk	[13015012, 11373303, 13497301, 7864587, 19218742]
9403947	young-adult	[]
9404161	historical-romance	[]
9404308	paranormal-romance	[]
9404559	romance	[]
9404901	romance	[]
9406376	romance	[]
9406906	historical-romance	[]
9407064	paranormal-romance	[11215410, 9721638]
9407152	vampires	[15745310]
9407664	paranormal	[]
9408050	paranormal-romance	[]
9408084	urban-fantasy	[]
9408261	paranormal	[]
9408584	historical-romance	[6523483, 7993348, 17664598, 20707001]
9409361	m-m	[]
9409911	harlequin	[12390988]
9409928	harlequin	[10410862]
9410421	romance	[]
9410464	m-m	[]
9410948	m-m	[]
9411138	christmas	[9272413]
9411292	paranormal-romance	[8312956]
9411628	angels	[11482441]
9411684	m-m	[2033276]
9413621	paranormal-romance	[]
9414315	historical-romance	[9483326, 18757931, 19367344, 23247720, 23626297]
9415184	paranormal-romance	[11553442, 18887153]
9419029	romance	[9314915, 13610984, 12196914]
9419625	historical-romance	[]
9421637	romance	[]
9421748	zombies	[20550317]
9424031	ménage	[9730687]
9427112	romance	[]
9428881	paranormal	[]
9432131	romantic-suspense	[]
9433224	romance	[]
9433601	paranormal	[]
9434321	historical-romance	[7894208, 25952912]
9434485	werewolves	[10740655, 17234288]
9435740	m-m	[]
9435887	romance	[11046372, 33133958]
9436924	romance	[13517535, 13083820, 13279331, 18295286, 23592245, 24944152]
9439399	romance	[9522487, 8676007, 19270822]
9439789	bdsm	[17683825]
9440177	romance	[7893113]
9440842	m-m	[]
9441053	romance	[]
9442157	romance	[10771431, 9421637]
9443049	sylvia-day	[]
9443082	romance	[]
9444221	vampires	[]
9447189	m-m	[11418933]
9447746	historical-romance	[]
9447878	sherrilyn-kenyon	[12325539, 11074716]
9448970	romance	[]
9450252	romance	[]
9450406	anthologies	[12967881, 15812849]
9454328	historical-romance	[]
9455461	young-adult	[12032722, 12898948, 11736995, 12405977, 16060904, 22909825, 23555971, 27241698, 30749495, 23841094]
9455464	romance	[9292668, 13578925, 7945337, 19243007]
9457233	m-m	[]
9457363	contemporary-romance	[]
9458389	romance	[]
9461028	lds-fiction	[]
9461066	summer	[]
9462231	vampires	[9506987]
9462806	young-adult	[]
9462815	fantasy	[11357198, 7959728]
9463266	m-m	[]
9463561	christian-fiction	[8104807]
9463563	young-adult	[10194953]
9463639	christian-fiction	[]
9464544	m-m	[]
9464762	lora-leigh	[]
9464765	paranormal-romance	[11102310]
9464766	romance	[146496]
9464835	historical-romance	[]
9466064	historical-romance	[]
9466068	romance	[11275517, 25833202]
9466130	ménage	[]
9466193	romance	[]
9466378	paranormal	[12971226, 7428520, 11222926]
9466758	romance	[]
9466871	erotica	[]
9467514	paranormal-romance	[7831146]
9467559	erotica	[22717724]
9470293	historical-romance	[]
9470371	young-adult	[]
9473320	historical-romance	[]
9475240	romance	[]
9476244	romantic-suspense	[10236609]
9478022	historical-romance	[]
9478186	m-m	[]
9479342	romance	[]
9479994	vampires	[]
9481465	christian-fiction	[]
9482067	paranormal-romance	[]
9482387	manga	[]
9483326	historical-romance	[18757931, 19367344, 23247720, 23626297]
9483426	ménage	[]
9483475	m-m	[]
9483480	m-m	[]
9484600	romance	[]
9485409	historical-romance	[10789942, 14359123, 17937728, 11196006]
9485846	erotica	[]
9487093	romance	[18248649]
9487109	paranormal-romance	[7841522, 9393412]
9490004	m-m	[12959822]
9491671	bdsm	[]
9491707	m-m	[]
9491955	ménage	[]
9492082	christian-fiction	[8191557]
9493818	paranormal-romance	[]
9494336	paranormal	[]
9495160	sci-fi	[9730264, 32024899]
9495552	sci-fi	[]
9498532	ménage	[13367892]
9498555	paranormal-romance	[10123883]
9500620	m-m	[]
9501249	m-m	[10353423, 23612560]
9501682	erotica	[]
9502791	m-m	[17713446]
9505036	paranormal	[]
9505037	paranormal	[]
9505039	paranormal	[]
9505042	christine-feehan	[8736458, 12811103, 11317837]
9506138	romance	[]
9506320	paranormal-romance	[]
9506401	lesbian	[]
9506940	romance	[]
9506986	vampires	[8578248, 10456615, 19311941]
9506987	vampires	[]
9507175	vampires	[]
9507889	paranormal-romance	[]
9507896	romance	[8389486, 9975345, 15843611]
9508849	romance	[]
9509194	m-m	[20542660, 20645541]
9511738	paranormal	[]
9514590	paranormal	[11645818]
9514637	paranormal	[18916150]
9515294	m-m	[9768655]
9516579	romance	[24966924]
9516833	paranormal	[]
9517266	paranormal	[]
9517449	bdsm	[]
9518385	young-adult	[]
9519130	manga	[]
9519719	romance	[11334507]
9520025	manga	[282410]
9520131	paranormal	[]
9520209	romance	[]
9520449	m-m	[]
9521344	manga	[282423]
9521369	manga	[2414007]
9521407	manga	[]
9521508	romance	[11991944, 13425395, 13108787, 22811700]
9521863	m-m	[]
9522487	romance	[8676007, 19270822]
9527319	romance	[]
9528237	historical-romance	[11510558]
9528239	historical-romance	[]
9528246	historical-romance	[10785035, 11251942]
9528765	romance	[9585277, 12166231, 17735542]
9529232	vampires	[]
9529585	romance	[9667957]
9529833	angels	[]
9530048	romance	[]
9530055	harlequin	[10522329, 11288230]
9531102	m-m	[]
9531342	historical-romance	[]
9533116	manga	[]
9533165	manga	[]
9533223	manga	[23874814]
9533234	manga	[]
9533236	manga	[]
9533240	manga	[25810258]
9533338	paranormal	[]
9533575	romance	[7830980]
9533684	romance	[10239955]
9533977	bdsm	[27750302]
9534351	fantasy	[]
9534408	fantasy	[]
9536161	bdsm	[]
9537757	amish	[]
9538660	lesbian	[]
9538686	lesbian	[]
9539624	carla-neggers	[]
9539767	paranormal	[29066519, 10176303]
9540108	paranormal-romance	[23657326]
9540445	fantasy	[]
9540596	paranormal-romance	[9392767, 11733122, 11053938]
9540908	m-m	[]
9542259	paranormal	[11017141, 10570236]
9542292	m-m	[]
9542585	paranormal-romance	[]
9543037	romance	[22020745, 10773919]
9543083	paranormal	[]
9543811	romance	[]
9543812	romance	[]
9543942	interracial	[]
9544312	lesbian	[9996051]
9545794	chick-lit	[]
9545931	romance	[20364169, 6572048]
9546856	manga	[]
9547688	m-m	[]
9547788	vampires	[]
9548321	romance	[10224101, 8316468, 10248970, 23127937, 10339824, 13485334]
9548483	m-m	[]
9548511	m-m	[]
9549283	paranormal-romance	[]
9549504	romance	[12986698, 13638915, 16138213]
9549848	amish	[10494183]
9550264	paranormal	[9829595, 9808250]
9550642	menage	[9829608]
9550659	historical-romance	[]
9551275	young-adult	[7619412, 10800703, 10264464, 23384157, 17968289, 22590773, 23336433, 29907234]
9551438	romance	[3776663]
9554757	romance-to-read	[]
9555066	chick-lit	[7958192, 9954179]
9555350	romance	[7725674, 9693326, 11844671, 13140902, 21942341, 13018477]
9555358	romance	[114211, 1031345, 13261392, 19703133]
9555713	bdsm	[]
9555857	manga	[]
9556889	paranormal-romance	[]
9557751	romance	[18039115, 18088608, 27391037]
9559268	christian-fiction	[9690926]
9561066	historical-romance	[]
9562611	romantic-suspense	[]
9562821	science-fiction	[]
9563546	turkish-literature	[]
9564613	paranormal-romance	[12884897]
9565110	erotica	[]
9565331	paranormal	[2041229]
9565430	mystery	[4099906, 9106, 3062847, 6958381, 10459202]
9566119	manga	[22716171]
9566467	amish	[14289142]
9566822	chick-lit	[12156898]
9567864	menage	[]
9568894	m-m	[]
9568989	young-adult	[]
9569670	paranormal	[9520131]
9569756	demons	[]
9570645	romance	[23398783, 16103939]
9570917	romance	[9551438, 3776663]
9570989	nora-roberts	[17282944, 3603119, 2610929]
9571478	historical-romance	[11020103, 11009732, 8476248]
9572330	romance	[89359]
9572347	romance	[89357]
9572576	mystery	[20937732]
9572871	romance	[]
9573228	erotica	[]
9573641	mystery	[13763855, 18804414, 129523, 1538937]
9573887	manga	[20423923]
9574343	m-m	[]
9577234	bdsm	[]
9577671	romantic-suspense	[]
9577694	romantic-suspense	[10235551]
9578482	m-m	[9863556]
9578552	paranormal-romance	[20429416]
9578557	m-m	[17801445]
9579911	menage	[9905899]
9580179	bdsm	[22411022]
9580375	m-m	[]
9581188	romance	[18808854]
9581720	historical-fiction	[]
9582003	historical-romance	[10704821]
9584951	romance	[]
9585036	mystery	[11055190, 13335640]
9585277	romance	[12166231, 17735542]
9586190	bdsm	[]
9586231	m-m	[10641929]
9587578	paranormal	[]
9588060	paranormal-romance	[8158993, 13503502]
9588156	romance	[9670914]
9588904	romance	[]
9590430	romance	[18889458]
9591244	paranormal	[]
9595412	m-m	[]
9596309	historical-romance	[15817521, 17296557, 6523487]
9596404	m-m	[]
9596433	m-m	[10453759]
9598203	paranormal-romance	[11310477, 9860733]
9599543	m-m	[]
9600023	romance	[13418774, 9346777]
9600642	paranormal	[]
9601818	romance	[7605246]
9605080	paranormal	[26821680]
9605252	romance	[]
9605347	romance	[]
9606535	erotica	[16087857]
9608155	young-adult	[11810933, 14592695, 17453983, 18741152, 24813281, 24745488, 9754815, 20618122]
9608960	paranormal-romance	[32473266, 11221723]
9610617	historical-romance	[10754121]
9610795	historical-romance	[12843346, 7951571]
9612123	fantasy	[]
9612287	shifters	[]
9612470	paranormal-romance	[]
9612485	paranormal	[]
9615152	romance	[]
9615212	romantic-suspense	[]
9616985	paranormal-romance	[]
9617041	paranormal	[14427749, 9516833]
9617061	historical-romance	[]
9617880	romance	[8100326]
9618368	mermaids	[]
9618561	paranormal-romance	[11956263, 12082180]
9619541	mystery	[2319493]
9619557	gemma-halliday	[]
9619652	mystery	[8565671]
9619976	romance	[18184306, 20489609, 11699133]
9622278	manga	[10209572]
9623751	historical	[]
9625127	romance	[13631486, 16079785, 480846, 19298820, 22008450, 11673102]
9627179	erotica	[287494]
9627494	historical-romance	[13508419]
9627755	young-adult	[21850308, 16153521, 22914350, 23175900, 24972632, 25561068, 24611770, 29848497]
9627837	m-m	[]
9628721	historical-romance	[]
9630406	historical-romance	[]
9630952	fantasy	[]
9630956	fantasy	[]
9630959	fantasy	[]
9631067	romance	[]
9631115	historical-romance	[]
9632917	erotica	[]
9632939	erotica	[]
9632944	romance	[]
9633007	historical-romance	[]
9633020	paranormal-romance	[]
9633053	romance	[]
9633062	romance	[11233428, 16056417]
9633083	historical-romance	[]
9633088	romance	[]
9633096	romance	[]
9633101	romance	[]
9633279	romance	[]
9633281	paranormal	[]
9633614	romance	[]
9633632	romance	[1629084]
9633638	historical-romance	[]
9634030	chick-lit	[7534846, 9816688, 7415016, 9815052, 8474937, 9859744, 9674825, 8886852]
9634035	paranormal-romance	[]
9634047	paranormal-romance	[]
9634283	paranormal	[11890857]
9635086	romance	[8278358, 10132361, 10624857, 8149799]
9635098	paranormal-romance	[]
9635319	angels	[10339094, 10679795]
9636371	paranormal-romance	[]
9636553	dragons	[12072385, 12072386]
9636629	romance	[]
9636812	m-m	[18518560]
9636838	paranormal	[]
9637268	historical-romance	[15702586]
9637446	paranormal-romance	[]
9637479	paranormal	[11141590, 11715359, 11850452, 13019841, 18125894]
9638165	historical-romance	[]
9638188	historical-romance	[]
9638588	vampires	[]
9638837	paranormal-romance	[]
9638913	christian	[]
9639643	bdsm	[20314104]
9640041	erotica	[]
9640195	m-m	[]
9640363	paranormal	[13369322]
9640368	vampires	[]
9640484	mystery	[536837]
9640485	mystery	[6656718]
9640486	mystery	[9572576, 20937732]
9640591	paranormal-romance	[]
9640909	interracial-romance	[]
9641032	harlequin	[]
9641046	historical-romance	[]
9642404	paranormal	[]
9645248	sherrilyn-kenyon	[12995312, 15789369, 18875492]
9645261	romance	[]
9645328	paranormal-romance	[]
9645333	paranormal	[]
9645351	paranormal-romance	[]
9645394	romance	[10791487, 18161442, 19247827]
9645576	paranormal-romance	[]
9645632	romance	[10948009, 11077269]
9645707	historical-romance	[]
9646699	bdsm	[]
9646773	m-m	[]
9647650	m-m	[]
9647908	romance	[10080609, 11350878]
9649783	m-m	[18393831]
9650938	romance	[10823727, 11006334]
9651654	japanese	[10229543, 13059085, 17661238, 21411194]
9651677	romance	[]
9651679	romantic-suspense	[]
9651703	romance	[]
9652947	vampires	[11129650]
9653022	romance	[9732770, 22459713, 7828781]
9653087	menage	[]
9653251	erotica	[]
9653560	m-m	[]
9653734	lesbian	[]
9653854	historical-romance	[]
9653957	love-inspired	[]
9654158	m-m	[]
9654828	vampires	[]
9655166	historical-romance	[9610795, 12843346, 7951571]
9655200	menage	[]
9657219	paranormal	[]
9658129	paranormal	[]
9659488	manga	[15721450]
9659663	romantic-suspense	[11152960]
9659802	historical-romance	[12026605]
9659857	romance	[]
9661035	romance	[7203676, 8147242]
9661208	manga	[22716174]
9661285	romance	[]
9661441	manga	[]
9662110	young-adult	[]
9662758	romance	[]
9663590	sci-fi	[]
9663896	harlequin	[]
9664716	m-m	[]
9664718	cowboys	[10913800]
9665450	paranormal-romance	[11319306, 14741588, 11746140]
9665681	bdsm	[]
9666288	paranormal	[6353001]
9666499	romance	[6659136, 17729761, 330721]
9666623	romance	[110097, 6636502]
9666624	romance	[108759, 580363]
9666698	short-stories	[830379, 1627, 1628, 830380]
9667897	paranormal-romance	[]
9667957	romance	[]
9668541	manga	[]
9668548	romance	[8142670, 18297471, 19230815, 7974457]
9669479	historical-romance	[7645928]
9670065	paranormal-romance	[]
9670244	paranormal-romance	[11497364, 8993202, 24183189, 7831145]
9670307	romance	[]
9670820	paranormal-romance	[]
9670914	romance	[]
9671227	vampires	[7830463]
9671801	lora-leigh	[11139434]
9671812	historical-romance	[]
9671968	m-m	[]
9672080	african-american	[]
9672343	romantic-suspense	[]
9672598	paranormal-romance	[]
9672776	erotica	[17303901, 7939507]
9673238	romance	[13586805]
9673359	historical-romance	[14054160, 13548743, 8696975]
9673600	m-m	[]
9673866	urban-fantasy	[11195422, 11231854]
9674479	paranormal-romance	[25380932]
9674572	cowboys	[13975434]
9674689	romance	[10551363, 11578726]
9674825	chick-lit	[8886852]
9674900	m-m	[17343080]
9675439	paranormal-romance	[]
9680114	romance	[11346281, 13418924, 14828459]
9680198	m-m	[]
9680298	paranormal	[]
9680837	romance	[]
9681408	young-adult	[]
9681927	romance	[]
9682058	chick-lit	[2836365]
9682967	paranormal-romance	[]
9684053	chick-lit	[]
9684812	m-m	[]
9684848	manga	[]
9685371	kate-douglas	[]
9685397	paranormal-romance	[11184714]
9685593	fantasy	[]
9685779	m-m	[]
9685940	manga	[]
9686160	romance	[7120558, 306364, 6544293]
9686190	romance	[5391078, 6323104, 6140000, 12994361, 17211199, 10849572, 3062878]
9686193	historical-fiction	[16095342, 21528724, 19201873, 19319673]
9687678	romance	[]
9687949	dark	[]
9688325	m-m	[15734465]
9688391	romance	[8431866, 13557309, 9769651, 8928842, 10925090, 12640615, 15853964, 18102362, 19232880, 25700405, 9745480]
9688832	paranormal-romance	[8682422]
9688919	m-m	[]
9689046	paranormal-romance	[11566723]
9690925	christian-fiction	[]
9690926	christian-fiction	[]
9691496	paranormal	[]
9692233	romantic-suspense	[]
9692441	m-m	[]
9692499	fantasy	[]
9692502	outlander	[15940356]
9692774	paranormal-romance	[11175903]
9692776	paranormal-romance	[12030409, 9821810]
9692777	paranormal-romance	[88504]
9692798	m-m	[]
9692977	romance	[11459926, 321574, 6611515, 1600703]
9693011	paranormal-romance	[16008963, 19041807]
9693326	romance	[11844671, 13140902, 21942341, 13018477]
9693853	paranormal-romance	[]
9696245	chick-lit	[1482384, 24549210, 1245994]
9697214	fantasy	[]
9697503	vampires	[]
9699766	romance	[]
9699897	harlequin	[12266009]
9699898	harlequin	[]
9702149	young-adult	[]
9703097	young-adult	[9681408]
9704379	erotica	[]
9704685	m-m	[23597753]
9706200	tenho	[]
9706614	romance	[]
9706857	romantic-suspense	[]
9708540	demons	[22024379]
9709305	m-m	[]
9709613	m-m	[]
9709683	m-m	[]
9709849	m-m	[]
9710296	historical-romance	[]
9710392	erotica	[]
9710447	romance	[]
9711862	paranormal	[]
9712341	chick-lit	[]
9712492	paranormal	[12225569, 10289899, 21623291, 22025316, 23160748]
9713359	kindle-books	[]
9716515	m-m	[34214739]
9716827	romance	[]
9716846	lora-leigh	[]
9718540	music	[]
9719706	vampires	[]
9719854	romance	[]
9719980	paranormal	[8500777, 1226317, 6432620]
9720010	paranormal-romance	[9998097, 9674479, 25380932]
9720014	vampires	[7042713]
9720046	vampires	[11827389, 23235059, 6076405]
9720345	romance	[]
9720770	romance	[11045456]
9720771	romance	[11557717, 11488787]
9721010	m-m	[]
9721638	paranormal-romance	[]
9721655	historical-romance	[]
9722124	romance	[]
9722217	روايات	[]
9722414	manga	[]
9723262	angels	[]
9724014	romance	[]
9724259	vampires	[]
9724264	bdsm	[]
9725593	paranormal-romance	[15734016, 2227031, 7932831, 9808785]
9725594	paranormal	[9773612, 6944032, 626686]
9725603	fantasy	[9692499]
9725636	romance	[]
9726303	regency-romance	[7894196, 17700477, 29965160, 25322246]
9726719	paranormal	[]
9728021	romance	[9710447]
9730264	sci-fi	[32024899]
9730687	ménage	[]
9732770	romance	[22459713, 7828781]
9732810	m-m	[25396508]
9733621	romantic-suspense	[]
9734928	paranormal	[]
9736235	romance	[]
9736810	historical-romance	[]
9737825	outlander	[9692502, 15940356]
9737873	chick-lit	[]
9738483	paranormal-romance	[15814051]
9738528	vampires	[11290723]
9738582	paranormal-romance	[11408515, 11455196, 16883670, 18483041]
9738690	paranormal	[]
9739047	bdsm	[28165206, 10938769, 24921058]
9739349	debbie-macomber	[]
9739713	m-m	[9721010]
9740205	paranormal-romance	[7685261, 23247680]
9741111	menage	[]
9741464	romance	[10079827, 9006078, 8331368, 11049488, 8702030]
9741622	historical-romance	[]
9741721	christian-fiction	[]
9741843	historical-romance	[]
9743939	cowboys	[34621143]
9744045	contemporary	[]
9744305	historical-romance	[]
9745340	romantic-suspense	[13522049]
9745480	romance	[]
9746488	erotica	[]
9747057	sherryl-woods	[]
9747085	romance	[]
9747109	debbie-macomber	[12731073]
9747125	romance	[11222838]
9748208	chick-lit	[12002532]
9750703	erotica	[]
9750705	manga	[]
9751224	paranormal	[]
9751378	chick-lit	[]
9751406	romance	[]
9752142	romance	[]
9754815	young-adult	[20618122]
9755000	m-m	[]
9755367	historical-romance	[11885288]
9755421	vampires	[23235045]
9755654	romance	[9271100]
9755932	paranormal-romance	[]
9755945	bdsm	[]
9756277	romance	[]
9756309	romance	[]
9756626	romance	[]
9757229	paranormal-romance	[11381993, 18775647]
9757266	young-adult	[]
9758587	m-m	[]
9758736	romance	[17348423]
9758743	romantic-suspense	[23359076, 11048288]
9759508	paranormal-romance	[11340987]
9759629	romance	[13424585, 24566089]
9760895	paranormal-romance	[12089328, 10428994]
9761416	paranormal-romance	[]
9762998	romance	[1837865]
9763757	harlequin	[]
9765207	fantasy	[]
9765446	romance	[]
9765460	paranormal-romance	[11526205]
9765577	paranormal	[]
9765684	paranormal-romance	[]
9765849	romance	[]
9766081	anthology	[]
9766191	anthology	[]
9768655	m-m	[]
9769448	historical-romance	[]
9769450	historical-romance	[]
9769651	romance	[8928842, 10925090, 12640615, 15853964, 18102362, 19232880, 25700405, 9745480]
9771239	chick-lit	[]
9772322	historical-romance	[]
9772406	bdsm	[15845323, 17192529, 16164418]
9773077	historical-romance	[]
9773078	historical-romance	[]
9773079	historical-romance	[]
9773081	historical-romance	[]
9773612	paranormal	[6944032, 626686]
9775490	paranormal	[]
9776116	paranormal	[12934241, 10811477]
9777318	romance	[9548321, 10224101, 8316468, 10248970, 23127937, 10339824, 13485334]
9779810	historical-romance	[]
9779851	paranormal-romance	[13546129, 20923849, 435045, 6473807]
9781779	lora-leigh	[]
9783265	romance	[2433831]
9783738	m-m	[]
9785386	romance	[22548197]
9786006	romance	[]
9786652	harlequin	[11471902]
9787263	romance	[]
9788080	m-m	[]
9788166	m-m	[]
9788176	m-m	[]
9789827	manga	[]
9794309	harlequin	[]
9794942	vampires	[]
9795173	m-m	[]
9796352	vampires	[]
9797273	romance	[59827]
9797377	angels	[11748622]
9798073	romance	[]
9798308	brenda-jackson	[]
9798310	romantic-suspense	[]
9798326	sci-fi	[8540220]
9798448	historical	[12646536]
9798470	paranormal-romance	[13435781]
9798665	historical-romance	[]
9798881	romance	[]
9799572	romance	[11061690]
9799576	paranormal-romance	[22550103, 25110900, 8136398]
9799633	romance	[13565913]
9801450	historical-romance	[]
9801513	harlequin	[]
9803042	manga	[26122410, 13540293]
9803043	manga	[26122422, 13540331]
9803048	vampires	[10373553]
9803192	christian-fiction	[]
9803748	romance	[]
9804652	sci-fi	[]
9804659	romance	[]
9805386	manga	[]
9805647	romance	[10216743]
9806957	historical-romance	[]
9807321	romance	[10765404]
9807608	romantic-suspense	[]
9807853	contemporary-romance	[10427957, 19245849]
9808117	romantic-suspense	[]
9808247	mmf	[]
9808250	paranormal	[]
9808500	vampires	[18720527]
9808785	paranormal-romance	[]
9808866	romance	[]
9809320	m-m	[]
9815052	chick-lit	[8474937, 9859744, 9674825, 8886852]
9816374	paranormal	[27412085]
9816688	chick-lit	[7415016, 9815052, 8474937, 9859744, 9674825, 8886852]
9817292	romance	[7785933, 6883162]
9817642	paranormal-romance	[]
9820484	paranormal-romance	[]
9821395	bdsm	[]
9821810	paranormal-romance	[]
9821848	christmas	[]
9823113	blue-jeans	[]
9827404	paranormal-romance	[11045817]
9828196	paranormal-romance	[11416653, 8642589]
9828527	m-m	[]
9829595	paranormal	[9808250]
9829608	menage	[]
9829724	erotica	[]
9832985	paranormal-romance	[10422725]
9833207	paranormal-romance	[7894402, 17205813]
9833968	mystery	[8315872]
9834152	m-m	[21461151]
9834629	m-m	[]
9834911	vampires	[16038652, 10953021, 11756853]
9834986	erotica	[]
9835649	menage	[]
9835758	romance	[2073481]
9835932	vampires	[]
9836181	paranormal	[]
9837312	erotica	[]
9837884	vampires	[9808500, 18720527]
9837950	m-m	[]
9839022	romance	[]
9839636	vampires	[]
9839677	paranormal	[3073174, 8195046, 9914302]
9840248	romantic-suspense	[10845329]
9840319	vampires	[]
9840327	romance	[]
9840355	fae	[9894887]
9841309	bdsm	[]
9841656	chick-lit	[227443, 6342773, 1833413, 15980398, 12141865, 25985553, 4486, 156658, 578596, 533744, 829236, 7800663]
9844340	historical-romance	[]
9846140	m-m	[]
9846385	romance	[]
9846485	romance	[28797555]
9847952	chick-lit	[18709764]
9848515	vampires	[9724259]
9849392	m-m	[]
9849587	young-adult	[12675847, 13233346, 16010021, 18284814, 20556780, 11212399]
9849664	romance	[]
9850284	m-m	[]
9850897	paranormal	[]
9850996	paranormal	[]
9852116	romantic-suspense	[9745340, 13522049]
9852369	historical-romance	[17289585]
9853855	tenho	[]
9853971	romance	[]
9854729	romance	[]
9855058	bdsm	[20890736]
9856022	m-m	[10305313]
9856070	m-m	[]
9856155	bdsm	[10579279]
9858734	japanese	[231031, 9651654, 10229543, 13059085, 17661238, 21411194]
9859176	romance	[9692977, 11459926, 321574, 6611515, 1600703]
9859337	romantic-suspense	[12329107]
9859744	chick-lit	[9674825, 8886852]
9859807	bdsm	[]
9860213	romance	[]
9860733	paranormal-romance	[]
9860775	christian-fiction	[]
9861184	harlequin	[]
9861596	young-adult	[13562355, 14623961]
9861743	vampires	[]
9862384	historical-romance	[]
9862835	mystery	[7797875]
9862859	christian-fiction	[]
9862893	angels	[9875509, 7688834, 11146345, 7307503, 18112029, 17229035]
9863556	m-m	[]
9865521	romance	[]
9865869	m-m	[]
9866520	lisa-jackson	[]
9866672	erotica	[7617204]
9866734	romance	[22827285, 575112, 19005257]
9867952	amish	[]
9868970	paranormal-romance	[11350552, 16142208, 11015247, 13079316]
9869725	romantic-suspense	[15717000, 18046148, 11112771, 11272317]
9871470	romance	[]
9875097	angels	[]
9875509	angels	[7688834, 11146345, 7307503, 18112029, 17229035]
9875916	romance	[]
9876077	young-adult	[]
9876474	vampires	[]
9878475	historical-romance	[20872546]
9881500	romance	[8716198, 13541677, 313256]
9883428	paranormal-romance	[9991230, 15783892, 25574579]
9884048	lynsay-sands	[]
9884272	paranormal	[]
9884851	m-m	[]
9888021	romance	[]
9888775	young-adult	[]
9889777	novel	[3366169, 1431, 53808, 859739, 6511944, 6538385, 27691736, 30368495, 6388433, 184302]
9892347	paranormal	[]
9894887	fae	[]
9895644	menage	[]
9895988	paranormal-romance	[6637975, 9693011, 16008963, 19041807]
9897650	m-m	[]
9897799	historical-romance	[18479702]
9898266	historical-romance	[18363425, 28053715]
9901207	paranormal-romance	[]
9901653	romance	[8133216, 7005495]
9901664	christian-fiction	[11069935]
9905177	m-m	[10283993, 15763960]
9905702	romantic-suspense	[59814]
9905899	menage	[]
9909915	jackie-collins	[]
9911573	sci-fi	[]
9912315	romance	[]
9913082	historical-romance	[12473285, 13558312, 29397288]
9914290	m-m	[]
9914292	m-m	[6064288]
9914302	paranormal	[]
9914593	sherrilyn-kenyon	[]
9914739	paranormal-romance	[9962443]
9915024	christine-feehan	[13542900]
9915216	historical-romance	[16106730]
9915981	romantic-suspense	[]
9917405	vampires	[16001347]
9919877	historical-romance	[]
9919974	paranormal-romance	[]
9920144	romance	[11515675, 26003298, 26250648]
9920151	romance	[]
9920156	romance	[15803204]
9920454	historical-romance	[11198046]
9920514	vampires	[]
9923172	vampires	[18333237]
9923274	sable-hunter	[]
9924440	romance	[13035893, 29216706, 29358032, 9977125]
9926379	romance	[]
9931393	romance	[]
9931657	paranormal-romance	[]
9932662	historical-romance	[11363456]
9934063	chick-lit	[]
9935280	beverly-barton	[]
9935300	romantic-suspense	[]
9936078	historical-romance	[]
9939328	historical-romance	[]
9939976	time-travel	[]
9941487	romance	[9961152, 16169225]
9942175	paranormal	[]
9944698	bdsm	[]
9945012	romance	[]
9946041	historical-romance	[]
9946516	historical-romance	[8541238]
9948683	romantic-suspense	[]
9949793	romance	[10358739]
9949795	romance	[]
9951460	romance	[15766439, 11457164]
9953804	mafia	[]
9954179	chick-lit	[]
9956230	vampires	[11023586]
9957090	bdsm	[22899078]
9959170	m-m	[11953461, 18107125, 17305783, 31438068]
9960433	romance	[9941487, 9961152, 16169225]
9961152	romance	[16169225]
9961391	romance	[]
9961796	young-adult	[10787121, 17227576, 16101168, 22247695, 24673853, 26259274, 22438129]
9962040	historical-romance	[11083204, 16151331, 17875639]
9962443	paranormal-romance	[]
9962915	romance	[]
9964480	romance	[]
9964973	m-m	[]
9965480	cowboys	[]
9966343	m-m	[]
9968004	romance	[15845086]
9968062	romance	[9926379]
9969001	paranormal	[]
9969003	fantasy	[]
9969096	m-m	[]
9970461	donna-grant	[]
9970831	paranormal	[]
9971013	beverly-jenkins	[]
9972091	bdsm	[]
9972323	romance	[]
9972389	paranormal-romance	[]
9975057	m-m	[11293470]
9975340	romantic-suspense	[]
9975341	historical-romance	[]
9975345	romance	[15843611]
9975805	m-m	[]
9976163	m-m	[]
9977051	paranormal	[]
9977125	romance	[]
9978127	young-adult	[]
9979070	romance	[]
9980407	romance	[]
9981098	menage	[13088185]
9983932	romance	[]
9984522	vampires	[]
9984524	vampires	[]
9984525	vampires	[]
9985671	harlequin	[]
9986949	historical-romance	[]
9987873	m-m	[]
9988596	m-m	[]
9990783	romance	[17339666]
9991230	paranormal-romance	[15783892, 25574579]
9992380	manga	[]
9993725	m-m	[]
9993763	m-m	[]
9994438	shifters	[]
9994651	m-m	[]
9994824	shifters	[]
9995135	paranormal-romance	[15466464, 15466454, 17212071, 17724544, 13350534]
9996051	lesbian	[]
9996331	paranormal-romance	[11292417]
9996645	romance	[]
9998097	paranormal-romance	[9674479, 25380932]
9999483	menage	[10326832]
9999577	erotica	[]
10002026	sandra-brown	[]
10012188	romance	[]
