item_id	i_genre_c	r_sequel
6187445	thriller	[]
6192236	mystery	[4248, 4250, 333424, 2905882, 3324536, 8009222, 24341336, 7557451, 121122, 6557887, 1874912, 4928019, 2952620, 269831, 946168, 73797, 3406981, 2318863, 67556, 67557, 10349074, 2549362, 67555, 1833297, 240135, 2240092, 2643169, 968, 4223, 969, 2928101, 2978791, 9711966, 6314618, 28894867]
6193673	sherlock-holmes	[640380]
6193821	mystery	[8147110, 8230492, 11305710]
6193922	thriller	[8242240, 2983654, 3989336, 8661585]
6193923	mystery	[8162652, 6404582, 7927843, 6715714]
6202131	mystery	[6726102, 25663832]
6202208	russian	[]
6203483	mystery	[]
6209790	mystery	[7043177, 816167, 10244512, 958368, 3790277, 3790278, 10110662, 7061, 11175490]
6209793	mystery	[163841]
6209794	mystery	[97881]
6209796	mystery	[]
6211725	mystery	[]
6213675	literatura-brasileira	[]
6214113	mystery	[6214114, 7881810, 7059096, 18969848]
6214114	mystery	[7881810, 7059096, 18969848]
6214137	mystery	[6090436]
6214441	lesbian	[]
6215263	mystery	[]
6215701	young-adult	[]
6216010	classics	[4465, 3588, 3417915, 121604, 201887, 4596924, 3353110, 4788505, 6833170, 8175086, 14448722, 12565039, 13606104, 13723150, 12320698, 22692089, 22676104, 34876489, 18626857, 20899335, 21198563, 22620243, 962730, 162847, 20802278, 1864118, 728308, 10064305]
6216017	mystery	[]
6216036	short-stories	[5697265, 18824231]
6216038	my-ebooks	[3597]
6217021	cozy-mystery	[]
6217332	crime	[1984614]
6217813	mystery	[26048545, 19055982, 25248369]
6218281	mystery	[6477877, 6387435, 7016467, 7076589, 6541285, 7815984, 6667542, 17881742, 6481065, 4493058, 21826568]
6219602	carla-neggers	[7192812]
6219615	mystery	[]
6224154	historical-fiction	[6719326, 4467837, 19039782]
6224742	mystery	[7954000, 7639416, 10298206, 8554156, 10845666, 12786014, 17147506, 22713707, 21965440, 15869985, 22236983, 22311387, 18500427, 18337540, 12813936, 18925695, 18996325, 23977036]
6224807	mystery	[17869325]
6224820	mystery	[14402726]
6224836	mystery	[]
6224895	mystery	[17825668, 12032463, 6627199]
6225184	mystery	[10240235, 17910827, 20758185]
6225208	clive-cussler	[8144119, 9307423]
6226070	mystery	[17054871, 12743632]
6226221	james-patterson	[]
6227002	mystery	[922981, 39801, 1511880, 3286449, 1438223, 7907323, 4469570, 6336629, 12743631, 11340786]
6227095	manga	[]
6233734	hard-case-crime	[]
6234405	mystery	[7174727, 30073769, 250986]
6234751	mystery	[9259266]
6235662	karin-slaughter	[13657294, 35071567, 11852058, 2474272]
6237525	mystery	[]
6238021	thriller	[19675, 415038, 114095]
6238074	adventure	[]
6238084	mystery	[]
6238212	catherine-coulter	[]
6238524	mystery	[]
6238661	mystery	[8728405]
6240113	mystery	[20656812, 2576391, 6145887]
6240152	mystery	[18875672]
6240186	mystery	[13610867]
6240307	christmas	[20737909, 30810418, 15700635, 23606349]
6240363	mystery	[589500, 645745]
6240806	mystery	[1943742, 12142797, 6217813, 26048545, 19055982, 25248369]
6240936	mystery	[5843052, 15719518, 19374430, 9833240, 14525207, 13589208, 6392944, 12048049, 20656483, 22439856, 2870122]
6240956	mystery	[910006, 10821539, 601507]
6240980	mystery	[16364, 2279440, 13562020, 853510, 6563506, 6723396, 18044812, 28455477, 6337309, 12704763, 31359761, 21853964, 10994518, 9817107, 9571724, 9571725, 7390590, 21099828, 29433742, 24530582, 25555313, 35841827, 34066636, 8104984, 816063, 1732390]
6241018	mystery	[11913425, 13721330, 26871634]
6241032	detective	[20218150, 25050399]
6241087	mystery	[645718, 15846693, 9698430, 9973646, 13605387, 17980346]
6241210	mystery	[]
6241211	mystery	[13565544, 15829381, 140278, 1839780, 3400725, 17376377, 9583307, 645816, 2271735]
6241374	david-baldacci	[2260637, 8129925, 2294624, 8796861, 8726421]
6249169	romantic-suspense	[6294700, 21122238, 6641332, 19101609]
6249182	romantic-suspense	[]
6249464	lee-child	[]
6249550	mystery	[7372507, 10834294]
6250345	kathy-reichs	[3609385, 106128, 1139811, 6600139, 1305143]
6251144	dale-brown	[]
6251222	mystery	[]
6251404	mystery	[9962206, 4565558, 136638, 303097, 7554160, 17936693, 919890, 1846980]
6251564	mystery	[6309924, 16304, 6240980, 16364, 2279440, 13562020, 853510, 6563506, 6723396, 18044812, 28455477, 6337309, 12704763, 31359761, 21853964, 10994518, 9817107, 9571724, 9571725, 7390590, 21099828, 29433742, 24530582, 25555313, 35841827, 34066636, 8104984, 816063, 1732390]
6251565	mystery	[6738054, 816048, 16369, 7081429, 18079369, 33861541, 10427343, 9858200, 17345612, 1009709, 12510663, 11063359, 1678893, 8104986, 8133699]
6251566	mystery	[6904676, 16112703, 9618464, 12985821, 17309967, 21064438, 22738155, 34328979, 18563915, 21414109, 13638867]
6251567	mystery	[1515432, 19221827]
6251569	agatha-christie	[121620, 13480393, 13598438, 22478430, 834376, 816054, 12964377]
6251570	mystery	[9949774, 16341, 7027784, 6061570]
6251571	mystery	[10179170, 6095120, 1669882]
6251981	mystery	[1701041]
6252220	mystery	[8663402, 8663103, 13254381, 4324160, 22891395, 22319036, 19553654]
6255132	james-patterson	[]
6255142	39-clues	[6255144]
6255144	39-clues	[]
6255534	mystery	[]
6255535	mystery	[]
6255537	mystery	[3817019]
6255805	thriller	[8170541]
6256694	james-patterson	[7077855, 6715738, 4704247, 7213241, 7793393, 6255132]
6257874	mystery	[34328716]
6258095	mystery	[1145989]
6260577	crime	[19559786, 11128294, 6493135]
6260623	mystery	[21841867, 2373, 19729921]
6260706	christian-fiction	[18893168]
6260848	mystery	[9719501, 7965362, 10422717, 15823181, 846119, 11127619]
6261019	mystery	[5955333, 7265054, 12275210, 927672, 10204378]
6261242	fantasy	[8253439]
6261298	mystery	[]
6261846	thriller	[6764122, 6764120]
6262252	clive-cussler	[3080328, 5867835, 8238960, 458828]
6262396	clive-cussler	[7005734, 7005735, 7948763, 16124770, 8233558, 6680818]
6262397	mystery	[11045657, 10777805]
6262398	mystery	[15730734, 25014877, 9205817, 11330083, 7509095, 29622217]
6262419	mystery	[8734692]
6262738	mystery	[6637101, 11506521, 7783255]
6265316	mystery	[]
6265325	stuart-woods	[1500594, 352564]
6265843	thriller	[20569266]
6265997	scotland	[537003]
6266208	mystery	[10374811, 20613226]
6266600	mystery	[17213504, 7738067]
6266724	thriller	[6609494, 3166356]
6266907	james-patterson	[6979897, 7313950, 8062947, 8242410]
6268630	mystery	[22824028, 6688087, 7493302, 10350487, 14624532, 9787054, 30813972]
6268632	mystery	[35102832, 10441769, 7934157]
6268633	mystery	[1255191]
6268634	mystery	[6268630, 22824028, 6688087, 7493302, 10350487, 14624532, 9787054, 30813972]
6268639	mystery	[15814409]
6269919	christian-fiction	[]
6269922	horror	[1322431, 21387, 6667654, 17623159, 18750467, 966744]
6270365	thriller	[7928619, 1234704, 7251372, 9850796]
6270942	fern-michaels	[]
6271213	david-baldacci	[1182266]
6271725	urban	[]
6271787	mystery	[]
6271796	suspense	[]
6272008	mystery	[13757048]
6274060	mystery	[]
6276073	mystery	[4469563, 6347492, 5949896, 9753689, 13657328, 23161197, 2546894]
6276178	historical-fiction	[1852905, 8502646]
6276247	peru	[8780112, 7339992]
6276307	true-crime	[8174307]
6276672	mystery	[11818086, 4728979, 13008043, 25259850, 26114947, 19420037, 7000038]
6277286	adventure	[5974548, 8214123, 13181256, 10796249]
6277420	mystery	[6186123, 6310616, 11807693, 6399941, 7139260, 8663453, 7923542, 15996534, 12414930]
6277978	mystery	[]
6279832	mystery	[805303, 7129346, 6438578, 27867792]
6279867	mystery	[8357438]
6279874	steve-martini	[7361693]
6279983	dean-koontz	[6314659, 3348726, 2703450, 16004676]
6280028	mystery	[]
6280460	historical-fiction	[]
6280892	classics	[10384138, 19499295]
6281385	mystery	[]
6281477	mystery	[]
6282379	mystery	[6315916, 18281690, 5600151, 6322626, 9767590]
6282668	mystery	[9410873, 7287573, 9913320, 8552641, 8552642, 12540371, 30305740, 11884414, 11373130]
6283575	mystery	[828632, 13137, 6920211, 2904843, 6416011, 11597058, 8419060]
6283614	historical-fiction	[]
6283851	mystery	[7309896, 7004494]
6283934	thriller	[19439739]
6283999	mystery	[105706, 16070404, 6051160, 12577977, 23125305, 11848797, 25021582]
6284472	mystery	[1266316, 3386471, 6457085, 1888912, 5422606, 12359066]
6285180	mystery	[]
6285885	thriller	[206196, 7841526, 27862943, 22742688]
6286648	mystery	[141415, 11598894]
6287162	mystery	[]
6287995	short-stories	[]
6288456	mystery	[]
6288480	horror	[7003073, 6458788, 7238, 11944555, 13502924, 25909090, 21337]
6288832	mystery	[694502, 16424, 13551726, 7862737, 9660594, 719391, 8104929, 6473194, 10167550, 15750104, 25010564, 28670385, 11298143, 6240363, 589500, 645745]
6288914	mystery	[697974, 6552303, 6525141, 1047667]
6289375	mystery	[9971253, 9824667, 24244, 21546, 7947116, 9971255, 13529120, 1140743]
6289450	mystery	[10752598]
6289452	manga	[9541623, 25814073]
6289453	manga	[8495980]
6289454	manga	[7032197]
6290120	mystery	[]
6290268	historical-fiction	[]
6290411	mystery	[6716161, 9722450, 11333525, 24958236, 4201106, 8116565]
6291347	mystery	[726663, 3062768, 10695468, 5123423, 13499182, 3411911, 6307199, 29858237, 9021252, 9698350, 11374776]
6294015	mystery	[6534, 2661001, 521052, 4475747, 8238651, 11350736, 9471387, 9757174, 20651924]
6294206	mystery	[19975668, 25871033]
6294700	romantic-suspense	[21122238, 6641332, 19101609]
6295708	thriller	[]
6295849	thriller	[11945746, 7745047, 24270310, 6523224, 1372523, 9004125]
6296642	vince-flynn	[]
6296907	mystery	[8136265]
6297249	brad-thor	[1043461]
6299754	mystery	[]
6304661	mystery	[13129870]
6305077	mystery	[]
6305167	m-m	[]
6305200	mystery	[]
6307156	mystery	[11374778, 9021245]
6307199	mystery	[29858237, 9021252, 9698350, 11374776]
6307419	mystery	[4627527, 6307156, 11374778, 9021245]
6307420	mystery	[3062826, 13553502, 12545190, 129524]
6307732	mystery	[8163517, 6695833, 6090970]
6309485	russian	[]
6309623	mystery	[]
6309636	historical	[1553807]
6309924	mystery	[16304, 6240980, 16364, 2279440, 13562020, 853510, 6563506, 6723396, 18044812, 28455477, 6337309, 12704763, 31359761, 21853964, 10994518, 9817107, 9571724, 9571725, 7390590, 21099828, 29433742, 24530582, 25555313, 35841827, 34066636, 8104984, 816063, 1732390]
6309968	iris-johansen	[]
6309969	mystery	[7042867, 15805418, 13154943]
6309975	iris-johansen	[758899]
6310300	clive-cussler	[11255182, 9805091]
6310562	thriller	[10325149]
6310616	mystery	[11807693, 6399941, 7139260, 8663453, 7923542, 15996534, 12414930]
6310964	mystery	[]
6313686	romance	[]
6313736	mystery	[]
6313785	mystery	[10406226, 2233838, 8135004]
6313858	mystery	[]
6313887	mystery	[427986]
6313988	mysteries	[24252684]
6314459	mystery	[]
6314552	mystery	[7472204, 6453173, 1292663, 19281269, 1131895]
6314556	mystery	[7685917, 12000575, 7980696, 6622705, 34668508, 8533770]
6314582	lee-child	[]
6314618	mystery	[28894867]
6314659	dean-koontz	[3348726, 2703450, 16004676]
6314698	brad-thor	[]
6314705	james-bond	[1971658, 6014394]
6314720	thriller	[2181495, 8125624]
6314751	mystery	[23484636, 6172332]
6314760	iris-johansen	[]
6315697	mystery	[]
6315916	mystery	[18281690, 5600151, 6322626, 9767590]
6316205	mystery	[6590997, 8471656, 22929887, 6688339, 6316206, 6688338]
6316206	mystery	[6688338]
6316220	thriller	[415021, 147643, 32682, 1098854, 2111950]
6316221	tom-clancy	[957419, 957421, 32669, 10168335]
6316222	thriller	[]
6316284	mystery	[]
6316376	mystery	[19481683]
6316381	mystery	[8261317]
6316417	mystery	[8703680, 17225361, 13608407, 20514002, 35994521]
6316653	mystery	[9872839, 13145, 33287868, 33970445]
6316684	mystery	[]
6316747	thriller	[882930]
6316905	clive-cussler	[]
6317129	mystery	[7042353]
6317893	mystery	[3066856]
6318241	mystery	[]
6318472	historical-fiction	[7886002]
6319390	historical-fiction	[]
6320075	mystery	[1607772]
6320077	mystery	[]
6320145	mystery	[11602169]
6320390	mystery	[3012721]
6320734	kay-hooper	[]
6321415	classics	[223336, 2847447, 4788257, 13609587, 7148831, 8878861, 12450582, 12565013, 13154237, 25574495, 15994554, 22028606, 23202505, 25700274, 27869730, 8130813, 9639857, 24753839, 313184, 9693787, 13447936, 5171021]
6321832	thriller	[7217158, 6099398, 2769969, 10156650, 341553, 20161920]
6321904	mystery	[1341969, 10501957, 7748715, 818022, 1930816, 1566360, 960, 998880, 3324557, 873884, 10021132, 7995557, 3565315, 3565313, 7557392, 22855797, 11204368]
6321924	mystery	[]
6322079	christian-fiction	[8201499]
6322093	mystery	[]
6322626	mystery	[9767590]
6322666	mystery	[]
6322798	mystery	[11816985, 1430431, 1430437]
6322859	thriller	[7047821, 231563, 9770233, 455941, 6617104, 10001691, 13181725, 11398008, 280772]
6323161	french	[1508216, 34470672, 2042479]
6323359	crime	[8469887]
6324739	mystery	[30647178, 7167595, 1286218, 6853, 9697888, 9831831, 12191139, 9264097, 148157, 13280662]
6324741	mystery	[685377, 147069]
6324903	thriller	[]
6325068	thriller	[7970389]
6325246	mystery	[]
6325349	mystery	[910156]
6325931	mystery	[7215339]
6325952	thriller	[2067245, 6325068, 7970389]
6327130	beverly-barton	[]
6327616	classics	[5763932, 8247909, 23149910, 17311751]
6327794	mystery	[]
6327816	stuart-woods	[]
6329137	mystery	[]
6329320	espionage	[25105839, 153531]
6329928	thriller	[3854677, 871027, 206195, 15800596, 8720591]
6329941	vince-flynn	[666752, 993461]
6330218	thriller	[]
6330512	thriller	[8139406]
6330856	mystery	[4782675, 9763292, 278210, 6589402]
6330979	mystery	[8267799, 9934133]
6331964	thriller	[19668, 353771]
6332097	mystery	[11420231]
6332280	mystery	[8304804]
6333210	thriller	[8426364, 23254810, 6295708]
6333683	thriller	[16039343, 6523225, 1044969, 533967]
6333855	mystery	[1242145, 15789995, 7443242]
6334174	mystery	[8345747, 9403926, 5291539, 5291540, 8398998, 6081368, 11047554, 8140903, 26128097, 11857640, 7645590, 9360784, 12089925, 12182809, 17189630, 25610163]
6334756	crime	[13330855, 13457795]
6334845	m-m	[]
6335026	mystery	[]
6335034	sherlock-holmes	[9740974]
6336078	fantasy	[7850547]
6336629	mystery	[12743631, 11340786]
6336669	mystery	[6943913]
6336670	mystery	[6746110, 8088641, 9446416, 951692]
6337218	technology	[289499, 7003204]
6337309	mystery	[12704763, 31359761, 21853964, 10994518, 9817107, 9571724, 9571725, 7390590, 21099828, 29433742, 24530582, 25555313, 35841827, 34066636, 8104984, 816063, 1732390]
6337868	military	[]
6339036	thriller	[]
6339060	thriller	[6368635, 7970317, 24317789, 92147, 989420, 8599244]
6339072	daniel-silva	[93793]
6339089	thriller	[22849321, 15736269, 1041210, 9004124]
6339286	mystery	[1808307, 863724, 102311, 3305130, 12034550, 17616714]
6339304	thriller	[8162846, 7171784]
6340447	mystery	[6512460, 7118572, 7620767, 6334174, 8345747, 9403926, 5291539, 5291540, 8398998, 6081368, 11047554, 8140903, 26128097, 11857640, 7645590, 9360784, 12089925, 12182809, 17189630, 25610163]
6341655	mystery	[]
6341695	mystery	[15831886]
6342253	historical	[8991931]
6342336	mystery	[8707311, 6449656, 9021236, 479309, 20336370]
6342372	thriller	[9465404, 93795, 5599681, 644033]
6342380	daniel-silva	[93796]
6342384	thriller	[7970326, 9591472, 6569560, 7806937]
6342391	thriller	[13333459, 2868015]
6342431	mystery	[]
6342764	mystery	[]
6343167	mystery	[6632134]
6343273	action	[21899977, 9460048, 7645916]
6343898	mystery	[6412309, 9666242, 10765725, 11534867, 30752236, 2649627, 1343253]
6344219	mystery	[18269339]
6344832	mystery	[7058408, 7042282, 7450931, 15767587, 11326428, 22669073, 17302265, 7932568, 9825526]
6345416	horror	[10972687, 18160656]
6345719	mystery	[]
6346436	thriller	[8418806, 7051363]
6346595	historical-fiction	[12360050, 18652482, 18872131]
6347329	kay-hooper	[]
6347342	mystery	[9193713]
6347343	mystery	[]
6347492	mystery	[5949896, 9753689, 13657328, 23161197, 2546894]
6347728	mystery	[]
6347797	mystery	[8162939]
6347994	mystery	[]
6348046	iris-johansen	[]
6348514	mystery	[]
6348889	horror	[]
6348952	mystery	[]
6349538	mystery	[44620]
6349976	pretty-little-liars	[]
6350554	mystery	[]
6351409	mystery	[6523967, 9902209, 9778441, 6570901, 10352242, 10868180, 17879178, 9606002, 12184863, 13420333, 11045516, 13491693, 12290546, 12564983, 12150579, 25136485]
6351518	mystery	[13348077]
6352093	mystery	[6476364, 7046116, 7076244, 13039755, 12276537, 11047555, 7063141, 12466581, 8248062, 6892870, 8300755, 7677839, 6695192, 7327979, 7709324, 9682029, 8589347, 23163072, 7889113, 6979651, 12844327, 20570963, 6389276, 12844328, 7957491, 10307892]
6352264	crime	[6490361]
6352372	thriller	[23198401, 2668645, 19687, 254085]
6352386	thriller	[8612502]
6352388	mystery	[6388743, 7396049, 11997408, 7906945, 10135118, 25031612, 8179241, 8153139, 25877175]
6353411	mystery	[2128490, 382839, 7953573, 15982112]
6353455	mystery	[]
6353919	tami-hoag	[]
6354594	mystery	[]
6354914	mystery	[1799502, 13415071, 8484394, 31190523]
6354915	crime	[]
6355007	crime	[]
6355992	mystery	[]
6356180	mystery	[]
6356460	thriller	[8320599, 7956568, 7549843]
6356772	mystery	[17370176, 4929544, 7785825]
6357638	m-m	[6305167]
6357710	mystery	[]
6357737	mystery	[]
6357994	mystery	[]
6358234	romanian-literature	[]
6359292	mystery	[]
6359535	m-m	[]
6360135	thriller	[7124453, 6533897, 7915449, 9654570, 6533898, 3173126, 6375858, 8213416, 6947924, 8403524, 12409995, 3173125]
6360877	mystery	[22718615, 21315565]
6361289	james-patterson	[]
6361291	james-patterson	[7037241, 938061, 828626, 86416, 21445, 1853512, 6135424, 508933, 11597057, 21472]
6361334	mystery	[7950397]
6361885	mystery	[6362000, 9407578, 28014394, 8393060, 11488457]
6362000	mystery	[9407578, 28014394, 8393060, 11488457]
6362651	mystery	[]
6362821	mystery	[]
6365855	mystery	[9927721, 79884, 79885, 1918953, 1202709, 1025230, 5199955, 6980475, 23342845, 9927723, 10481745, 9927724, 13529098, 859784, 19397484, 581721, 1437238]
6365857	mystery	[12658400, 8762581, 17304956, 232868]
6366092	mystery	[]
6366484	mystery	[]
6366520	horror	[126232, 6410270, 13411070, 941278]
6367212	mystery	[11019652, 7865087, 7153459, 7810676]
6367234	horror	[8302924]
6367255	urban-fantasy	[]
6367453	mystery	[]
6367731	tom-clancy	[992696]
6368295	mystery	[]
6368635	thriller	[7970317, 24317789, 92147, 989420, 8599244]
6368878	mystery	[317783]
6369403	janet-evanovich	[]
6369484	maggie-shayne	[]
6369879	romantic-suspense	[]
6370310	mystery	[]
6370378	mystery	[]
6370838	m-m	[8702435]
6371465	mystery	[6777990]
6371905	french	[1228958, 17934142, 15840904]
6371971	mystery	[140846, 11435005, 139173, 18774736]
6372106	true-crime	[]
6372323	historical-fiction	[7915756]
6372481	historical-fiction	[6909817, 7571631, 7818092, 7636265, 13518364, 10792151, 17884450, 18757197, 6045456, 25962884]
6372680	mystery	[240680, 22312371]
6372721	romance	[25602670, 6313686]
6372730	mystery	[9438085, 7339365, 11011333, 7089376, 11781297, 8516781, 7789238, 3675828, 7532878, 6080194]
6373329	horror	[]
6374331	mysteries	[2559791, 24684783]
6375642	mystery	[8701193]
6375666	mystery	[13282616]
6375858	thriller	[8213416, 6947924, 8403524, 12409995, 3173125]
6375905	thriller	[3525610]
6375981	lee-child	[7557560, 2211221, 11398416, 6314582]
6376339	horror	[]
6376699	mystery	[]
6378408	mystery	[418951, 19292946]
6378710	mystery	[613889, 6608778]
6378998	mystery	[8129314]
6379241	mystery	[2821680]
6379503	historical-fiction	[8678110]
6379504	historical-fiction	[7576314, 3751995, 7193492, 6280460]
6379506	mystery	[8132839, 5428458]
6379549	thriller	[7645964]
6380007	mystery	[18809467, 909840, 1494393, 651175, 433091, 2940288, 13551110, 16312, 1629517, 9300187, 2695432, 9821573, 13597033, 22583789]
6380434	thriller	[]
6380687	mystery	[6775574, 18911292, 23564815, 20942212, 8431867, 17191917, 22395249, 2893800]
6381518	romance	[]
6381800	mystery	[]
6381831	young-adult	[]
6382603	mystery	[8336863]
6382796	mystery	[]
6382879	m-m	[6393872, 6393873, 30631561]
6382988	رجل-المستحيل	[]
6383853	m-m	[]
6383914	mystery	[2014625, 8170449, 3076788, 7558173]
6383915	patricia-cornwell	[3128819, 3291642, 9788902]
6383917	stuart-woods	[]
6383980	mystery	[]
6384040	christian-fiction	[6322079, 8201499]
6385559	horror	[7119288, 16082660, 16254688, 4046679, 11492283]
6385574	lisa-jackson	[6659915]
6385742	mystery	[4343664]
6386205	mystery	[8146266, 1855021, 268602, 1542550, 10695760, 558230, 3044310, 13498498, 6342336, 8707311, 6449656, 9021236, 479309, 20336370]
6386307	thriller	[43994, 80633, 7174090, 482640]
6386309	mystery	[3062744, 4885594, 74036, 1223583, 13423956, 6664131, 13548506, 6458147, 6123276, 10546002, 23128785, 12545184]
6386460	mystery	[2798510, 1649031, 1086321, 25401546, 8043419, 8561359, 16139787, 16335, 20626032, 10994590, 17228618, 10457848, 6354914, 1799502, 13415071, 8484394, 31190523]
6386473	agatha-christie	[7313188, 16316, 13551804, 8561317, 102304, 15844569, 5051174, 16135148, 6559086, 664694, 7950510]
6386665	mystery	[19279944]
6386678	mystery	[]
6387366	mystery	[35340867]
6387435	mystery	[7016467, 7076589, 6541285, 7815984, 6667542, 17881742, 6481065, 4493058, 21826568]
6387445	short-stories	[]
6387556	mystery	[]
6387714	mystery	[6251566, 6904676, 16112703, 9618464, 12985821, 17309967, 21064438, 22738155, 34328979, 18563915, 21414109, 13638867]
6387841	mystery	[]
6387853	mystery	[]
6387868	mystery	[8302308]
6388255	mystery	[7808482, 7278796, 10862005, 7171908]
6388272	mystery	[30846823, 11226438, 19612181]
6388743	mystery	[7396049, 11997408, 7906945, 10135118, 25031612, 8179241, 8153139, 25877175]
6388980	lee-child	[10001694]
6389035	historical-fiction	[102715]
6389276	mystery	[12844328, 7957491, 10307892]
6389277	mystery	[6512490, 11545362, 13375363, 7862519, 7029955, 10585854, 11744801, 12292211, 25882068, 6578592, 3111609]
6389418	thriller	[8543697]
6389704	39-clues	[]
6389743	mystery	[8709639, 8117017, 8117016, 4445628, 10849988, 22026138, 6620497]
6390076	mysteries	[]
6390287	mystery	[19607606]
6390593	crime	[12565017, 15833628, 8137349, 16158649, 18879736, 23386335, 22631335, 23157071, 28668564, 18934742, 99160, 6690558, 24192995]
6390994	young-adult	[19301206]
6391205	romantic-suspense	[]
6391359	mystery	[10124000, 7801456, 66508, 7002222, 598631, 3700334, 12215680, 6392660, 2090058, 135616]
6391366	mystery	[6114917]
6391442	hard-case-crime	[]
6391885	mystery	[6114585, 6057611, 18136413, 7507497, 9554980, 23351431, 392969, 19315979]
6392323	mystery	[]
6392334	hard-case-crime	[922897]
6392660	mystery	[2090058, 135616]
6392661	mystery	[25095157]
6392760	mystery	[]
6392944	mystery	[12048049, 20656483, 22439856, 2870122]
6393047	39-clues	[11651349]
6393171	thea-stilton	[]
6393198	horror	[12359067]
6393252	thriller	[]
6393451	james-bond	[]
6393774	vince-flynn	[16671055, 3313418, 2913775]
6393872	m-m	[6393873, 30631561]
6393873	m-m	[30631561]
6394208	mystery	[69338, 8478656]
6394340	mystery	[13156136]
6394685	sidney-sheldon	[5981618]
6395270	thriller	[]
6397012	mystery	[]
6397014	historical-fiction	[21801879]
6397016	mystery	[]
6397317	mystery	[]
6397318	mystery	[]
6398011	romantic-suspense	[]
6398400	mystery	[425098, 3707462]
6398406	mystery	[3706587]
6398771	mystery	[22470861]
6398921	romantic-suspense	[]
6399460	m-m	[]
6399941	mystery	[7139260, 8663453, 7923542, 15996534, 12414930]
6399944	mystery	[6081332, 7896271, 9280184, 7713377, 9528760, 8585298, 9677120, 10839385, 12724337, 26857763, 26873226]
6400480	thriller	[10437830, 13565941, 17229531, 184794]
6401375	mystery	[]
6402286	mystery	[602654]
6402718	mystery	[]
6402985	mystery	[3525895, 6629253]
6403591	mystery	[]
6403711	romance	[18943803]
6404582	mystery	[7927843, 6715714]
6404891	horror	[9768247]
6405913	thriller	[8124030]
6405929	james-patterson	[6592563, 7888976, 7243323, 7956329, 7913716, 17228826, 8152181]
6406460	mystery	[183116, 13004623]
6406512	mystery	[183105]
6407169	thriller	[7047124, 12362788, 7828835, 10385524, 9817113, 12371858, 16058547, 19742623]
6407382	adventure	[]
6408236	mystery	[]
6408496	thriller	[]
6409342	mystery	[8428911]
6409700	horror	[20613957, 19165992]
6409880	mystery	[93681, 1215143, 12998830, 13506926, 21048051, 19144743]
6410270	horror	[13411070, 941278]
6411336	james-patterson	[484992, 2302249, 1394598]
6411338	mystery	[]
6411702	mystery	[116682, 707637]
6411961	mystery	[8125623, 8421746, 20425155]
6412249	mystery	[]
6412309	mystery	[9666242, 10765725, 11534867, 30752236, 2649627, 1343253]
6412849	mystery	[183107]
6412851	mystery	[1955881]
6412886	mystery	[]
6413193	crime	[8711413, 6977525, 6979788, 7880845, 6943548, 15293084, 8521957, 9394274]
6413324	clive-cussler	[9937227, 1235173, 6316905]
6413554	mystery	[3421410, 2125953]
6413939	thriller	[]
6414121	horror	[10161199, 11378383]
6414583	classic	[7090913, 7795001, 6788719, 28175507, 17446404, 16566323, 17018747, 188572, 4902971, 19206467, 13520088]
6415324	mystery	[1571451, 7971430, 509702, 22886092, 17613644, 8501439]
6415551	mystery	[8085896]
6416011	mystery	[11597058, 8419060]
6416363	mystery	[]
6416365	mystery	[9636898, 10393162]
6416366	mystery	[]
6416379	john-sandford	[]
6416634	mystery	[321545, 6360877, 22718615, 21315565]
6417013	david-baldacci	[7131314, 12890004, 5509321, 13336210]
6417526	mystery	[]
6418757	mystery	[10243584, 13266176, 25972350, 16102271, 16156658, 25478333]
6419751	mystery	[]
6420106	mystery	[9931005, 22081768]
6420120	clive-cussler	[]
6420233	romance	[12697908]
6420553	thriller	[]
6420586	mystery	[]
6420758	mystery	[]
6421925	mystery	[7455246, 6955045, 6690236]
6421969	mystery	[48761, 117645]
6422024	39-clues	[]
6422125	thriller	[22368672, 7046334, 15846668, 18478016, 7046335, 7847558, 9421418, 16045433, 18902444, 15808665, 78129]
6422240	crime	[36064, 1134720, 11966368]
6423147	young-adult	[6423148, 9542046, 19480704, 32205087]
6423148	young-adult	[9542046, 19480704, 32205087]
6423149	pll	[10245810, 12320487, 22912794]
6423507	mystery	[8289379, 8355263]
6424410	mystery	[]
6424944	romanian	[]
6424956	mystery	[]
6425280	mystery	[8143586, 7879063, 11163281, 11394470, 13639030, 5422154, 7492527]
6425690	historical-fiction	[]
6426209	m-m	[8141677]
6426227	mystery	[25994087]
6427395	fantasy	[62349]
6428155	mystery	[]
6428223	mystery	[30142401, 2233882]
6428537	mystery	[3224257, 13622403, 11110412, 22553421, 11554261, 27273311]
6428894	james-patterson	[855521, 9918746, 4733378, 8160415, 13529140, 13529141, 13524236, 8108624]
6429321	mystery	[]
6430299	manga	[]
6430485	mystery	[24503194, 23947306, 20523276, 25703934]
6431143	mystery	[]
6431264	mystery	[]
6431817	john-sandford	[7505749, 5867331, 6497070, 6648955]
6431827	daniel-silva	[6652852, 9770727, 7639395, 2033217, 8163401, 7818903]
6431841	romantic-suspense	[7301600, 6487445, 12839479, 3401640]
6431993	thriller	[]
6432344	david-baldacci	[10219995, 6417013, 7131314, 12890004, 5509321, 13336210]
6432844	mystery	[]
6433040	mystery	[7017956, 26034168, 3902077, 8178801]
6433082	mystery	[]
6433341	romantic-suspense	[8701593]
