id,user_id,phase_id,scroll_id,panel_id,image_id,rating,review
504,83,1,1,9,17,5,"i would like,artwork beautifully captures a divine encounter on water, featuring a regal goddess figure seated on a blooming lotus and a boat of figures approaching in reverence"
505,83,1,1,10,19,4,"i would like,panel beautifully captures a regal and divine setting, possibly depicting a royal or celestial figure seated in a palace."
506,83,1,1,11,21,5,"i would like,panel presents a striking depiction of a powerful divine figure, possibly a goddess, with multiple arms holding various symbolic items."
507,83,1,1,12,23,4,"i would like,panel beautifully portrays a ceremonial or devotional scene, with a group of elegantly dressed figures gathered around a sacred pot adorned with symbolic elements"
508,83,1,2,1,25,4,"i would like,artwork presents a mesmerizing and mythical scene, likely inspired by folklore or religious themes."
509,83,1,2,2,27,2,"i would dislike,i couldn't understand."
510,83,1,2,3,29,4,"i would like,panel presents a visually striking and complex composition, rich in symbolism and traditional artistic elements"
511,83,1,2,4,31,4,"i would like,panel conveys a deeply emotional and dramatic scene, likely depicting a moment of grief, devotion."
512,83,1,2,5,33,4,"i would like,panel presents a visually striking scene with a multi-headed, blue-skinned figure adorned with a golden crown and regal attire."
513,83,1,3,1,35,4,"i would like,panel presents a beautifully detailed and vibrant composition that captures an important moment, possibly from a mythological or religious narrative"
514,83,1,3,2,37,4,"i would like,panel presents a powerful and visually intricate composition, possibly depicting a moment of mourning, divine rest, or transcendence"
515,83,1,3,3,39,4,"i would like,panel is a visually striking and emotionally powerful depiction of a significant mythological or spiritual moment"
516,83,1,3,4,41,4,"i would like, panel is a dynamic and intense depiction of a battle or divine confrontation. "
517,83,1,4,1,43,4,"i would like,panel beautifully captures a serene and possibly symbolic moment, featuring three figures standing under lush green trees"
518,83,1,4,2,45,4,"i would like,panel is a magnificent portrayal of a regal and divine figure, likely inspired by mythology"
519,83,1,4,3,47,4,"i would like,panel presents a serene and thoughtful composition, likely depicting a significant moment from mythology."
520,83,1,4,4,49,4,"i would like,panel is a compelling depiction of an important moment, possibly from a mythological."
521,83,1,4,5,51,4,"i would like,panel is an extraordinary display of vibrant storytelling, featuring a grand mythical bird interacting with divine or royal figures."
522,83,1,5,1,53,4,"i would like,panel is a beautifully dynamic representation of movement and perseverance, possibly depicting an important journey or symbolic crossing"
523,83,1,5,2,55,4,"i would like,panel beautifully captures a moment of divine or royal significance, with the central blue-skinned figure seated in a position of authority"
524,83,1,5,3,57,4,"i would like,panel is a vibrant and engaging depiction of daily life or a significant moment in a narrative."
525,83,1,5,4,59,4,"i would like,panel captures a moment of conversation or interaction in a traditional setting, possibly depicting a scene from daily life or a significant event."
526,83,1,5,5,61,4,"i would like,panel is a visually striking depiction of an intense or divine encounter."
527,83,1,5,6,63,4,"i would like,panel is beautifully composed with a striking balance of color and detail"
528,83,1,5,7,65,4,"i would like,panel is visually dynamic, with a split composition that presents two distinct yet interconnected scenes."
529,83,1,5,8,67,4,"i would like,panel presents a compelling and visually rich composition, featuring a large, stylized bird with an elongated beak dominating the left side."
530,83,1,6,1,69,4,"i would like,panel is visually striking due to its monochromatic red and black color scheme, which creates a sense of elegance and uniformity."
531,83,1,6,2,71,4,"i would like,panel presents a stunning depiction of a royal or divine procession, featuring a group of elegantly dressed figures accompanying a large, intricately patterned bird-like creature"
532,83,1,6,3,73,4,"i would like,panel exhibits a regal and structured composition, with a central figure seated on a throne, possibly a king or deity, flanked by attendants and guards. "
533,83,1,6,4,75,4,"i would like,panel portrays a serene and domestic scene, possibly depicting a moment from daily life, where women are engaged in household or communal activities."
534,83,1,6,5,77,4,"i would like,panel is an exquisite example of traditional artistry, depicting a regal and divine assembly. "
535,83,1,6,6,79,4,"i would like,panel is a visually striking representation of divine grace and celestial beauty."
536,83,1,13,1,199,4,"i would like,panel is visually compelling, with bold contrasts and a striking composition. "
537,83,1,13,2,201,2,"i would dislike,coudn't understand anything"
538,83,1,13,3,203,4,"i would like, taking blessings from from king or god."
539,83,1,13,4,205,3,"i would like,panel presents a striking visual composition with a central blue water element surrounded by humanoid monkey-like figures. "
540,83,1,13,5,207,4,"i would like,is war happening in the portray "
541,83,1,13,6,209,4,"i would like,panel is visually intriguing, showcasing a surreal and mythological composition."
542,83,1,13,7,211,2,"i would dislike,panel presents a surreal and thought-provoking composition featuring a hybrid creature with a human-like face and an animal’s body."
543,83,1,1,1,1,5,"i would like, artwork is a vibrant and detailed depiction of a divine figure, likely inspired by Hindu mythology."
544,83,1,1,2,3,4,"i would like,artwork captures a rural scene with a sense of warmth and tradition."
545,83,1,1,3,5,4,"i would like,painting presents a striking and traditional depiction of figures, likely representing a cultural or mythological scene. "
546,83,1,1,4,7,5,"i would like,artwork beautifully portrays a divine encounter, blending mythology and spirituality in a striking manner"
547,83,1,1,5,9,4,"i would like,artwork effectively captures an engaging scene of martial training or combat, with two warriors engaged in swordplay while a musician plays a large drum."
548,83,1,1,6,11,4,"i would like,panel presents a vivid depiction of daily life, traditions, and spirituality in a rural setting."
549,83,1,1,7,13,4,"i would like,panel presents a fascinating scene filled with symbolism."
550,83,1,1,8,15,4,"i would like,panel presents a fascinating scene filled with symbolism and dynamic action."
551,83,1,1,9,17,5,"i would like,artwork beautifully captures a divine encounter on water, featuring a regal goddess figure seated on a blooming lotus and a boat of figures approaching in reverence. "
552,83,1,1,10,19,4,"i would like,panel beautifully captures a regal and divine setting, possibly depicting a royal or celestial figure seated in a palace or temple."
553,83,1,1,11,21,4,"i would like,panel presents a striking depiction of a powerful divine figure, possibly a goddess, with multiple arms holding various symbolic items."
554,83,1,1,12,23,4,"i would like,panel beautifully portrays a ceremonial or devotional scene, with a group of elegantly dressed figures gathered around a sacred pot adorned with symbolic elements. "
555,83,1,2,1,25,4,"i would like,This artwork presents a mesmerizing and mythical scene, likely inspired by folklore or religious themes."
556,83,1,2,2,27,2,"i would dislike,i couldn't understand"
557,83,1,2,3,29,4,"i would like,panel presents a visually striking and complex composition, rich in symbolism and traditional artistic elements. "
558,83,1,2,4,31,4,"i would like,panel conveys a deeply emotional and dramatic scene, likely depicting a moment of grief, devotion, or divine rest. "
559,83,1,2,5,33,4,"i would like,panel presents a visually striking scene with a multi-headed, blue-skinned figure adorned with a golden crown and regal attire"
560,83,1,3,1,35,4,"i would like,panel presents a beautifully detailed and vibrant composition that captures an important moment, possibly from a mythological or religious narrative."
561,83,1,3,2,37,4,"i would like,panel presents a powerful and visually intricate composition, possibly depicting a moment of mourning, divine rest, or transcendence. "
562,83,1,3,3,39,4,"i would like,panel is a visually striking and emotionally powerful depiction of a significant mythological or spiritual moment. "
563,83,1,3,4,41,4,"i would like,panel is a dynamic and intense depiction of a battle or divine confrontation. "
564,83,1,4,1,43,4,"i would like,panel beautifully captures a serene and possibly symbolic moment, featuring three figures standing under lush green trees."
565,83,1,4,2,45,4,"panel is a magnificent portrayal of a regal and divine figure, likely inspired by mythology."
566,83,1,4,3,47,4,"i would like,panel presents a serene and thoughtful composition, likely depicting a significant moment from mythology."
567,83,1,4,4,49,4,"i would like,panel is a compelling depiction of an important moment, possibly from a mythological."
568,83,1,4,5,51,4,"i would like,panel is an extraordinary display of vibrant storytelling, featuring a grand mythical bird interacting with divine or royal figures."
569,83,1,5,1,53,4,"panel is a beautifully dynamic representation of movement and perseverance, possibly depicting an important journey or symbolic crossing."
570,83,1,5,2,55,4,"panel beautifully captures a moment of divine or royal significance, with the central blue-skinned figure seated in a position of authority"
571,83,1,5,3,57,4,panel is a vibrant and engaging depiction of daily life or a significant moment in a narrative.
572,83,1,5,4,59,4," panel captures a moment of conversation or interaction in a traditional setting, possibly depicting a scene from daily life or a significant event."
573,83,1,5,5,61,4, panel is a visually striking depiction of an intense or divine encounter. 
574,83,1,5,6,63,4,panel is beautifully composed with a striking balance of color and detail. 
575,83,1,5,7,65,4," panel is visually dynamic, with a split composition that presents two distinct yet interconnected scenes. "
576,83,1,5,8,67,4,"This panel presents a compelling and visually rich composition, featuring a large, stylized bird with an elongated beak dominating the left side. "
638,0,1,1,3,5,4,""
639,0,1,1,4,7,3,""
577,83,1,6,1,69,4,"panel is visually striking due to its monochromatic red and black color scheme, which creates a sense of elegance and uniformity."
578,83,1,6,2,71,4,"panel presents a stunning depiction of a royal or divine procession, featuring a group of elegantly dressed figures accompanying a large, intricately patterned bird-like creature."
579,83,1,6,3,73,4,"panel exhibits a regal and structured composition, with a central figure seated on a throne, possibly a king or deity, flanked by attendants and guards."
580,83,1,6,4,75,4,"panel portrays a serene and domestic scene, possibly depicting a moment from daily life, where women are engaged in household or communal activities. "
581,83,1,6,5,77,4,"panel is an exquisite example of traditional artistry, depicting a regal and divine assembly"
582,83,1,6,6,79,4,panel is a visually striking representation of divine grace and celestial beauty. 
583,83,1,13,1,199,4,"This panel is visually compelling, with bold contrasts and a striking composition"
584,83,1,13,2,201,2,"i would dislike,i coudn't understand"
585,83,1,13,3,203,4,"i would like,it giving blessing."
586,83,1,13,4,205,4,panel presents a striking visual composition with a central blue water element surrounded by humanoid monkey-like figures
587,83,1,13,5,207,4,"i would like, it shows some war in this picture."
588,83,1,13,6,209,4,"panel is visually intriguing, showcasing a surreal and mythological composition."
589,83,1,13,7,211,2,"i would dislike,panel presents a surreal and thought-provoking composition featuring a hybrid creature with a human-like face and an animal’s body."
590,83,1,1,1,1,5,"i would like,artwork is a vibrant and detailed depiction of a divine figure, likely inspired by Hindu mythology."
591,83,1,1,1,1,4,In this it shows that some hindu mythology.
592,83,1,1,2,3,4,"i would like,simple yet engaging village scene with a storytelling aspect. "
593,83,1,1,1,1,1,a vibrant and dynamic depiction of mythological scene
594,83,1,1,1,1,5,a vibrant and dynamic depiction of mythological scene
595,83,1,1,2,3,4,a simple yet engaging village scene with storytelling
596,83,1,1,3,5,4,a beautiful composed scene with distinct character expressions and gestures
597,83,1,1,4,7,5,a striking composition with mystical and serene atmosphere
598,83,1,1,5,9,5,this scene effectively capture a sense of movement and cultural tradition particulary two warriors
599,83,1,1,6,11,4,panels beautiful portrays a rich lively village of all aspects
600,83,1,1,7,13,5,"a stunning gathering,rich in symbolism and detail."
601,83,1,1,8,15,4,panel presents a captivating and mythological ritual scene.
602,83,1,1,9,17,5,a visually depiction of divine or spirtual journey
603,83,1,1,10,19,4,panel presents a regal and divine atmosphere in central figure.
604,83,1,1,11,21,4,"a poweful striking of divine figure,like goddess, showing multiple arms."
605,83,1,1,12,23,4,pannel beautifully captures ceremonial or ritualistic with a well balanced composition and detailed expression
606,83,1,2,1,25,4,a stunning and unique paterns and bold colors
607,83,1,2,2,27,4,i striking and bold visual composition with its repetitive figures.
608,83,1,2,3,29,4,panel visually mesmerizing and highly symbolic piece with intricate patterns
609,83,1,2,4,31,4,panel captures emotional and significantly moment possible from mythological
610,83,1,2,5,33,4,panel is amasterful depiction mythological grandeur with multiheaded figure 
611,83,1,3,1,35,4,it shows that in cental figure having some authority
612,83,1,3,2,37,4,panel exceptional significant event possibly divine with beautiful composition
613,83,1,3,3,39,4,"panel visually striking and emotionally intense representation, likely depicting mythology"
614,83,1,3,4,41,4,panel masterfully captures intense battle scene
615,83,1,4,1,43,4,"panel reprents a scerene and harmonious moment,possibly important journey"
616,83,1,4,2,45,4,"panel beautifully showcases a regal and divine with multiheaded in cental figure.
"
617,83,1,4,3,47,4,"captures a moment of significane,possibly on important meeting."
618,83,1,4,4,49,5,"panel presents lively engaging scene,with multiple figures interacting traditional hurt."
619,83,1,4,5,51,4,"this panel is visually strinking and full details, featuring a grand mythical bird adds a majestic presence composition."
620,83,1,5,1,53,4,"panel captures a sense of movement and determintion,likely representing journey."
621,83,1,5,2,55,5,"panel stuning representation of a regal setting, with central blue skinned figure excude authority."
622,83,1,5,3,57,4,this panel effectively peaceful village scene.
623,83,1,5,4,59,4,panel captures a moment of interaction posibbly a discussion
624,83,1,5,5,61,4,panel presents a captivating and dynamic scene depicting mythical.
625,83,1,5,6,63,4,panel presents a beautifully village with rich colors and intricate detials.
626,83,1,5,7,65,4,panel effectively create dynamic and multi-layered composition with activities both in foreground and background
627,83,1,5,8,67,4,panel visually striking with beautiful detialed and textured bird dominating
628,83,1,6,1,69,5,"panel is a masterpiece of traditional artistry, featuring a detailed and balanced composition figures."
629,83,1,6,2,71,4,panel exhibits stunning traditional aesthitic with balanced composition and intricate detailing
630,83,1,6,3,73,4,artwork is beautifully detailed with elagant composition.
631,83,1,6,4,75,4,a well balanced depiction of divine procession
632,83,1,6,5,77,4,a grand representation of royalty and devotion.
633,83,1,6,6,79,5,a divine and majestic composition with floral and peacock motifs adding ethereal quality
634,0,1,1,1,1,4,""
635,0,1,1,1,1,4,""
636,0,1,1,1,1,2,""
640,0,1,1,5,9,3,""
641,0,1,1,6,11,3,""
642,0,1,1,7,13,3,""
643,0,1,1,8,15,4,""
644,0,1,1,9,17,4,""
645,0,1,1,10,19,3,""
646,0,1,1,11,21,3,""
647,0,1,1,12,23,4,""
648,0,1,2,1,25,5,""
649,0,1,2,2,27,5,""
650,0,1,2,3,29,5,""
651,0,1,2,4,31,5,""
652,0,1,2,5,33,5,""
653,0,1,3,1,35,4,""
654,0,1,3,2,37,4,""
655,0,1,3,3,39,5,""
656,0,1,3,4,41,4,""
657,0,1,4,1,43,5,""
658,0,1,4,2,45,5,""
659,0,1,4,3,47,5,""
660,0,1,4,4,49,5,""
661,0,1,4,5,51,4,""
662,0,1,5,1,53,5,""
663,0,1,5,2,55,5,""
664,0,1,5,3,57,5,""
665,0,1,5,4,59,4,""
666,0,1,5,5,61,5,""
667,0,1,5,6,63,5,""
668,0,1,5,7,65,4,""
669,0,1,5,8,67,5,""
670,0,1,1,1,1,5,"I like the painting and it shows similarities of Kalika Devi. And also it shows different gods like load krishna, Bramha, Lord siva, Vinayaka, etc."
671,0,1,1,2,3,3,painting shows that people are wearing olden days costumes. The surroundings shows its like a village due to huts and lady with goats.
672,0,1,1,3,5,3,painting shows that people are wearing olden days costumes. But i didn't understand message behind the painting.
673,0,1,1,4,7,4,I like the painting that shows lord Vinayaka with goddesses and some people are worshipping from the boat.
674,0,1,1,5,9,4,The painting shows that two people are participating in traditional fight whereas one more person is playing the tabala.
675,0,1,1,6,11,4,"In this painting, I have observed that two women are worshiping goddesses. Whereas one lady is with a baby on her womb. Some people are watching movie. And also the painting shows one ladies trying to buy parts from the seller. "
676,0,1,1,7,13,5,"In the spending, I have absorbed that Dhurga Devi on a lion with the devil under her foot. Whereas the rest of the image shows that people are worshiping the Dhurga Devi. And also the image contain Lord Vinayaka and Saraswati Devi."
677,0,1,1,8,15,4,"From this image, I observed that two devils are trying to kill a person whereas one lady is trying to stop the devils."
678,0,1,1,9,17,4,"This painting shows that the lotus contains goddesses in it, and it was observed by the people who are in the boat."
679,0,1,1,10,19,4,The pending shows that King is sitting in the chair and ordering to the person who is standing in front of him. And also a servant was working beside the king.
680,0,1,1,11,21,4,"The image shows that Kalika Devi with 18 hands. Whereas one person in front of Kalika Devi is standing, and two persons are worshiping the Kalika Devi."
681,0,1,1,12,23,4,"This painting shows that a wedding is happening in a traditional way with a crowd, and also the image contain a pot and a coconut on it."
682,0,1,2,1,25,2,The painting shows that two saints are in front of swan whereas Swan has opened its mouth widely.
683,0,1,2,2,27,4,"the painting shows dipicting five human like figures with a black painted face and exaggregated white eyes. They are wearing traditional clothes. And also, it has a name Raja in the bubbles. "
684,0,1,2,3,29,4,"the painting appears to be traditional folk painting, likely inspired by the Patachitra or kalighat art. The central figure include a character with multiple heads possible representing Ravana from Ramayana."
685,0,1,2,4,31,5,"depending appears to be a traditional folk painting, inspired by the Ramayana. The pending shows Lord Rama sleeping on Lakshmana and Hanuman near the foot of Lord rama."
686,0,1,2,5,33,4,"The painting shows that the central figure with multiple heads and blue skin, wearing a crown, resembles Ravana from the Ramayana, depicted in conversation with two figures of distinct colors, possibly symbolizing divine or heroic characters. "
687,0,1,3,1,35,3,"This image depicts a blue-skinned, crowned figure—possibly Rama—engaging with other characters, including a monkey-like figure, likely Hanuman. The vibrant colors and symbolic representation suggest a scene from the Ramayana."
688,0,1,3,2,37,4,"This image appears to depict the death of Ravana, the ten-headed demon king from the Ramayana, lying on the ground surrounded by various figures, likely mourning or witnessing the scene."
689,0,1,3,3,39,4,"This image portrays the funeral or cremation of Ravana, the ten-headed demon king from the Ramayana, as flames rise around his lifeless blue-skinned body. "
690,0,1,3,4,41,5,"This image depicts Ravana being struck by arrows, likely symbolizing his defeat by Rama in the Ramayana. the image contain Ravana, Lord Rama, Lakshmana and one more character."
691,0,1,4,1,43,5,"This image portrays three figures under a tree, possibly Sita, Rama, and Lakshmana, in a moment of rest or discussion. The folk-art style highlights nature and symbolism, emphasizing their exile in the Ramayana"
692,0,1,4,2,45,3,"This image shows Ravana sitting with his multiple heads, wearing a crown, and talking to others. The bright colors and patterns make the scene look important, possibly showing a moment before a big event in the Ramayana."
693,0,1,4,3,47,3,"This image shows Rama, with blue skin, standing with two others near a small hut where a woman is sitting. It likely represents the moment when Rama meets Sita after rescuing her from Lanka in the Ramayana."
694,0,1,4,4,49,4,"This image shows a group of people gathered around a small hut, possibly depicting an important meeting or reunion. The vibrant folk-art style suggests a scene from the Ramayana, likely involving Sita after her rescue."
695,0,1,4,5,51,2,"This image depicts a large mythical bird carrying Ravana, with Rama watching from the side. It likely represents Jatayu’s attempt to rescue Sita from Ravana in the Ramayana."
696,0,1,5,1,53,3,"This image shows three figures walking on rough terrain, possibly symbolizing a journey. The green-skinned figure suggest a scene from the Ramayana, likely featuring Rama, Sita, and Lakshmana during their time in the forest."
697,0,1,5,2,55,2,"This image depicts a blue-skinned figure, possibly Rama, sitting on a throne-like seat while a woman, likely Sita, sits on the floor, looking distressed. The scene suggests an important moment from the Ramayana, possibly Sita’s trial or exile."
698,0,1,5,3,57,2,"This image shows three figures near a hut, with likely during Rama, Sita, and Lakshmana The presence of trees, a small animal like deer where sita asks for deer to rama in forest."
699,0,1,5,4,59,2,"This image shows four figures outside a hut, with two sitting and two standing, possibly in conversation. The scene likely represents a moment from the Ramayana, featuring Sita, Rama, Lakshmana, and another character during their exile."
700,0,1,5,5,61,1,"This image shows a blue-skinned figure, likely Rama, interacting with a large bird, possibly Jatayu. It represents the moment in the Ramayana when Jatayu, wounded after trying to save Sita from Ravana, informs Rama about her abduction."
701,0,1,5,6,63,4,This image shows that Ravana came as saint to kidnap Sita during rama sita vanavasa.
702,0,1,5,7,65,3,"The top section shows a green-skinned figure shaking a tree while another character with a deer watches, possibly representing Rama and Maricha. Another section shows a Sita and Lakshmana near a hut."
703,0,1,5,8,67,4,"This image depicts a large bird, likely Jatayu, speaking to two figures, possibly Rama and Lakshmana. It represents the moment in the Ramayana when Jatayu, wounded after trying to save Sita from Ravana, informs them about her abduction."
704,0,1,6,1,69,4,"This image portrays a traditional depiction of Hindu deities, including Durga with multiple arms, Ganesha, and other divine figures in folk-art style."
705,0,1,6,2,71,2,This image shows like different goddesses but unable to figure out who are they?
706,0,1,6,3,73,2,This image shows the royal scene a feature with crown but unable to find whats happening in the imange.
707,0,1,6,4,75,3,The image shows five features where two were ladies and three are men. One person is carrying the pots using olden tradition. 
708,0,1,6,5,77,3,"this painting shows that goddesses sitting, whereas seven figures are standing behind the goddesses, but I cannot recognizing who are standing behind the goddesses."
709,0,1,6,6,79,2,"The identity of the standing figures is unclear, making it difficult to fully understand the narrative behind the artwork. I had understand that Lord Vinayaka put his trunk to crowned figures mouth."
710,0,1,7,1,81,4,The painting looks like from Load Krishna with three women. Its a scene from Mahabaratham.
711,0,1,7,2,83,2,The painting contains two section of painting where i was unable to identify the scenes and whats happening there.
712,0,1,7,3,85,4,The images shows that a child playing with calf and where as right painting shows a figure standing on another persons back to take pot from height. It shows that the child is Lord Krishna from Mahabaratham.
713,0,1,7,4,87,3,This painting shows that four people four are in boat. The sky blue figure tell us as Lord Krishna. But I can't sence behind the scence.
714,0,1,7,5,89,2,"The vibrant folk-art style and storytelling through distinct panels make the narrative visually engaging and culturally rich. But the meaning behind the scene is somewhat unclear, making it difficult to fully interpret the story."
715,0,1,7,6,91,2,"The vibrant colors and detailed storytelling, make the painting visually striking and rich in symbolism. The narrative is complex and requires prior knowledge of mythology to fully understand, making it harder to interpret without context."
716,0,1,7,7,93,3,"The painting beautifully captures a moment of reverence and divine interaction, with detailed expressions and symbolic gestures enhancing the storytelling. The image represents Lord Krishna worshipped by a woman and image contain Shakuni."
717,0,1,7,8,95,4,"The painting vividly portrays a well-known mythological scene with a blue-skinned figure in a tree and multiple women below, using vibrant colors and expressive gestures. This scene maybe from Mahabharat."
718,0,1,7,9,97,1,This painting is good but unable to understand the scenes from the painting.
719,0,1,7,10,99,5,The painting contain sky blue figure representing Krishna in cart and a women layed on ground and other standing infront of cart for praying to Krishna.
720,0,1,7,11,101,2,I didn't understand the scene beyond the painting.
721,0,1,7,12,103,3,The painting shows a sky blue baby was carrying in a bowl on a persons head. But the right hand painting not clear to understand the message.
722,0,1,7,13,105,2,"The painting effectively uses symmetry and storytelling, depicting divine figures interacting with animals, which adds a spiritual and mythical essence to the artwork."
723,0,1,7,14,107,3,The unique imagery of a tree with human faces and the divine figure’s interaction with the horse make the painting visually intriguing and rich in symbolism.The meaning behind the scenes is ambiguous.
724,0,1,7,15,109,4,"The painting beautifully captures a significant mythological moment, depicting a divine figure seated on a serpent with an angelic being nearby, using vibrant colors and expressive details. Where divine representing Lord Krishna."
725,0,1,1,1,1,1,Beautiful representation of Goddess Durga
726,0,1,1,2,3,1,Clear strokes of contours
727,0,1,1,3,5,4,Bright colors
728,0,1,1,4,7,5,Monotone background with contrast. Beautiful representation of hindu goddess.
729,0,1,1,5,9,4,warm monotone
730,0,1,1,6,11,3,too many things in just one picture
731,0,1,1,7,13,4,worship of goddess durga represented well
732,0,1,1,8,15,3,background and figures are too animated and deformed
733,0,1,1,9,17,3,monotonic background with contrast. a beautiful hindu mythological depiction
734,0,1,1,10,19,4,The size of the main character shows its dominance. 
735,0,1,1,11,21,5,detailed figures and folds in clothing
736,0,1,1,12,23,4,""
737,0,1,2,1,25,5,The bird is exceptionally detailed with complex patterns
738,0,1,2,2,27,4,Bengali texts in the picture highlights the mythological link. the last two figures however don't look good
739,0,1,2,3,29,4,space not managed well to accomodate the figures
740,0,1,2,4,31,5,The resurrection of laxman in ramayan is depicted beautifully here. 
741,0,1,2,5,33,4,figures and clothing is detailed
742,0,1,3,1,35,5,The best use of color and just detailed patterns
743,0,1,3,2,37,5,"same as the previous image, beautifully detailed color and prominent strokes"
744,0,1,3,3,39,4,"beautiful prominent strokes, could have been better if the character (ravan) was vertical"
745,0,1,3,4,41,3,The arrows look too naive. Space is not managed well.
746,0,1,4,1,43,3,"beautifully detailed trees and characters, however, characters (ram laxman sita) could have been more beautiful"
747,0,1,4,2,45,3,"prominent designs, bright colors"
748,0,1,4,3,47,3,character shapes could have been better
749,0,1,4,4,49,4,space utilized well. patterns and details like leaves of tree are highlighted well to add sharpness to image
750,0,1,4,5,51,3,"incredible sharp patterns. However, shapes of the characters are not very uniform (even with respect to closeness perspective)"
751,0,1,6,1,69,5,"Best image so far. beautiful patterns, and characters blend with the monotonic background. Just like durga puja pandals of kolkata"
752,0,1,6,2,71,5,"uniform characters, monotone with sharp patterns add a complex softness to the image."
753,0,1,6,3,73,5,Beautiful! no reviews needed! 
754,0,1,6,4,75,4,space utilization not the best
755,0,1,6,5,77,4,space utilization not great. but great sharp complex patterns to add a prominent contrast to the calm monotonic background
756,0,1,6,6,79,3,"eyes, nose of the characters are great."
757,0,1,7,1,81,5,""
758,0,1,7,2,83,2,""
759,0,1,7,3,85,2,""
760,0,1,7,4,87,4,""
761,0,1,1,1,1,3,"I like the vibrant color in this artwork. The central figure looks powerful. However, the image feels a bit crowded, making it hard to focus on specific details. "
762,0,1,1,1,1,3,"I like the vibrant color in this artwork. The central figure looks powerful. However, the image feels a bit crowded, making it hard to focus on specific details. "
763,0,1,1,1,1,3,"I like the vibrant color in this artwork. The central figure looks powerful. However, the image feels a bit crowded, making it hard to focus on specific details. "
764,0,1,1,1,1,3,"I like the vibrant color in this artwork. The central figure looks powerful. However, the image feels a bit crowded, making it hard to focus on specific details. "
765,0,1,1,1,1,3,"I like the vibrant color in this artwork. The central figure looks powerful. However, the image feels a bit crowded, making it hard to focus on specific details. "
766,0,1,1,1,1,3,"I like the vibrant color in this artwork. The central figure looks powerful. However, the image feels a bit crowded, making it hard to focus on specific details. "
767,0,1,1,1,1,3,"I like the vibrant color in this artwork. The central figure looks powerful. However, the image feels a bit crowded, making it hard to focus on specific details. "
768,0,1,1,1,1,3,"I like the vibrant color in this artwork. The central figure looks powerful. However, the image feels a bit crowded, making it hard to focus on specific details. "
769,0,1,1,1,1,3,"I like the vibrant color in this artwork. The central figure looks powerful. However, the image feels a bit crowded, making it hard to focus on specific details. "
770,0,1,1,1,1,3,"I like the vibrant color in this artwork. The central figure looks powerful. However, the image feels a bit crowded, making it hard to focus on specific details. "
771,0,1,1,1,1,3,"I like the vibrant color in this artwork. The central figure looks powerful. However, the image feels a bit crowded, making it hard to focus on specific details. "
772,0,1,1,1,1,3,"I like the vibrant color in this artwork. The central figure looks powerful. However, the image feels a bit crowded, making it hard to focus on specific details. "
773,0,1,1,2,3,3,"i like that the image portrays a peaceful village.  However, the yellow tone seems to be too dominant, making the image feel overly warm and slightly washed out "
774,0,1,1,3,5,2,"the hand guestures, facial expressions and clothing suggests a celebration. "
775,0,1,1,5,9,3,i like the depiction of a sword fight between two men. 
776,0,1,1,4,7,3,i like the use of bright color. 
777,0,1,1,6,11,3,i like the depiction of the villagers daily life. 
778,0,1,1,7,13,4,i like the vibrant color and it potrays a joyful celebration with a deity in the middle 
779,0,1,1,7,13,4,i like the vibrant color and it potrays a joyful celebration with a deity in the middle 
780,0,1,1,7,13,4,i like the vibrant color and it potrays a joyful celebration with a deity in the middle 
781,0,1,1,11,21,2,the position of the middle pink figure is on the green figure seemly giving blessing to him 
782,0,1,1,10,19,2,the use of different figure size shows how important the figure in blue is 
783,0,1,1,9,17,3,i like the use of color and the storytelling 
784,0,1,1,8,15,2,i like the body language every most figure is leaning and facing the figure on the right. 
785,0,1,1,12,23,3,i like the story telling in the image where it depics a celebration of the middle two figures seemly a wedding
786,0,1,2,1,25,4,there is an interesting figure on the right. head of a snake and body of a bird 
787,0,1,2,2,27,3,it seems like the portrayal of certain issues with weights on their head 
788,0,1,2,3,29,2,its interesting to see two figures with many heads 
789,0,1,3,1,35,4,i like the use of colors and it seems like a crowning ceremony 
790,0,1,3,2,37,2,i like the use of space how the figure with many heads is place in the middle and in a diagonal way
791,0,1,3,4,41,4,it is interesting to see how they are holding a bow and arrow 
792,0,1,5,1,53,3,it interesting to see a figure holding a leave above another figure to block the sunlight 
793,0,1,5,2,55,2,the storytelling in this image is interesting as two figures seem to worship the figure in blue in two different ways. 
794,0,1,5,3,57,2,i like the facial expression 
795,0,1,5,7,65,3,i like how the image in seperated into different section to show the whole story 
796,0,1,6,1,69,3,"i like how there is many delty in the picture 
"
797,0,1,1,1,1,2,liked the drawing and color
798,0,1,1,2,3,3,well colored
799,0,1,1,3,5,4,nice color
800,0,1,1,4,7,2,beautifully depicted
801,0,1,1,5,9,5,described the story nicely
802,0,1,1,6,11,5,too many things in one panel
803,0,1,1,7,13,2,good coloring
804,0,1,1,7,13,2,good coloring
805,0,1,1,7,13,2,good coloring
806,0,1,1,7,13,2,good coloring
807,0,1,1,7,13,2,good coloring
808,0,1,1,7,13,2,good coloring
809,0,1,1,7,13,2,good coloring
810,0,1,1,7,13,2,good coloring
811,0,1,1,7,13,2,good coloring
812,0,1,1,8,15,4,disliked the pic
813,0,1,1,9,17,4,""
814,0,1,1,10,19,3,""
815,0,1,1,11,21,1,""
816,0,1,1,12,23,3,good painting
817,0,1,2,1,25,5,nice detailing
818,0,1,2,2,27,1,do not understand the painting
