user_id,item_id,time,item_series_id
238,487,889179033,SB488
238,1069,889179032,SB1070
238,209,889179032,SB210
238,208,889179032,SB209
238,477,889178986,SB478
238,557,889178986,SB558
238,1203,889178986,SB1204
238,131,889178986,SB132
238,170,889178986,SB171
238,512,889178887,SB513
238,193,889178833,SB194
238,526,889178833,SB527
238,488,889178833,SB489
238,171,889178833,SB172
238,179,889178833,SB180
238,95,889178798,Series 18_P2
238,186,889178798,Series 10_P2
238,507,889178798,SB508
238,317,889178798,SB318
238,510,889178798,SB511
238,233,889178762,Series 5_P1
238,134,889178762,SB135
238,478,889178762,SB479
238,651,889178762,SB652
238,530,889178762,SB531
238,11,889178729,SB12
238,474,889178689,SB475
238,418,889178689,SB419
238,462,889178689,SB463
238,184,889178688,SB185
238,136,889178688,SB137
238,123,889178652,SB124
238,704,889178652,SB705
238,132,889178652,SB133
238,611,889178616,SB612
238,113,889178616,SB114
238,602,889178616,SB603
238,189,889178616,SB190
238,63,889178616,SB64
238,513,889178562,SB514
238,527,889178562,SB528
238,287,889178513,Series 8_P1
238,304,889178513,SB305
238,689,889178513,SB690
238,339,889178513,SB340
238,299,889178513,SB300
238,285,889178512,SB286
238,267,889178512,SB268
238,241,889178512,SB242
239,352,885775959,SB353
239,348,885775878,SB349
239,872,885775857,SB873
239,357,885775857,SB358
239,342,885775831,SB343
239,244,885775831,SB245
239,747,885775831,SB748
239,897,885775770,SB898
239,878,885775745,SB879
239,288,885775745,SB289
239,335,885775745,SB336
239,894,885775711,Series 8_P2
239,339,885775710,SB340
239,300,885775683,SB301
239,750,885775683,SB751
239,241,885775683,SB242
239,306,885775683,SB307
239,285,885775625,SB286
239,312,885775604,Series 22_P1
239,312,885775604,Series 22_P2
239,299,885775563,SB300
239,287,885775536,Series 8_P1
239,271,885775536,SB272
239,268,885775536,SB269
239,301,885775536,SB302
240,293,887250085,SB294
240,342,887250085,SB343
240,334,887250085,SB335
240,688,887250085,SB689
240,894,887250085,Series 8_P2
240,291,887250084,SB292
240,269,887250026,SB270
240,879,887249889,SB880
240,349,887249889,SB350
240,331,887249841,SB332
240,306,887249795,SB307
240,312,887249795,Series 22_P1
240,312,887249795,Series 22_P2
240,287,887249745,Series 8_P1
240,681,887249745,SB682
240,886,887249685,SB887
240,299,887249685,SB300
240,749,887249576,SB750
240,301,887249576,SB302
240,309,887249576,SB310
240,267,887249576,SB268
240,689,887249482,SB690
240,345,887249482,SB346
240,285,887249482,SB286
241,304,879741340,SB305
241,360,879741340,SB361
241,305,879741340,SB306
241,330,879741340,SB331
241,267,879741340,SB268
241,1136,879741196,SB1137
241,933,879741196,SB934
241,1151,879741196,SB1152
241,1356,879741196,SB1357
241,110,879741196,SB111
241,739,879741196,SB740
241,274,879741196,SB275
241,1354,879741196,SB1355
241,1010,879740800,SB1011
241,236,879740594,SB237
241,290,879740593,SB291
241,0,879740362,SB1
241,282,879740362,SB283
241,474,879740223,SB475
241,293,879740082,SB294
242,220,879989217,SB221
242,581,879989217,SB582
242,510,879989217,SB511
242,316,879989217,SB317
242,1280,879989217,SB1281
242,85,879989217,SB86
242,190,879989217,SB191
242,284,879989217,SB285
242,156,879989217,SB157
242,7,879989217,SB8
242,207,879989134,SB208
242,513,879989006,SB514
242,366,879988976,SB367
242,434,879988913,SB435
242,172,879988913,SB173
242,193,879988913,SB194
242,305,879988830,SB306
242,386,879988752,SB387
242,1147,879988723,SB1148
242,777,879988663,SB778
242,422,879988587,SB423
242,76,879988587,SB77
242,731,879988557,SB732
242,736,879988557,SB737
242,735,879988520,SB736
242,707,879988520,SB708
242,631,879988487,SB632
242,161,879988459,SB162
242,723,879988459,SB724
242,25,879988459,SB26
242,659,879988422,SB660
242,698,879988397,SB699
242,508,879988369,SB509
242,1196,879988337,SB1197
242,195,879988298,SB196
242,68,879988298,SB69
242,467,879988298,SB468
242,124,879988298,SB125
242,630,879988298,SB631
242,222,879988262,SB223
242,693,879988262,SB694
242,27,879988215,SB28
242,1464,879988215,SB1465
242,1038,879988184,Series 24_P1
242,1038,879988184,Series 24_P2
242,1038,879988184,Series 24_P3
242,1038,879988184,Series 24_P4
242,1038,879988184,Series 24_P5
242,82,879988184,SB83
242,530,879988157,SB531
242,460,879988132,SB461
242,1465,879988104,SB1466
242,654,879988104,SB655
242,21,879988104,SB22
242,317,879988071,SB318
242,214,879988046,SB215
242,1367,879987909,SB1368
242,24,879987875,SB25
242,110,879987793,SB111
242,476,879987736,SB477
242,224,879987655,SB225
242,15,879987630,SB16
242,128,879987526,SB129
242,115,879987526,SB116
242,9,879987526,SB10
242,712,879987495,SB713
242,1114,879987465,SB1115
242,14,879987440,SB15
242,457,879987397,SB458
242,150,879987397,SB151
242,12,879987362,SB13
242,6,879987362,SB7
242,282,879987362,SB283
242,812,879987239,SB813
242,13,879987239,SB14
242,0,879987239,SB1
242,92,879987173,SB93
242,279,879987148,SB280
242,236,879987148,SB237
242,245,879987085,SB246
242,274,879987084,SB275
242,136,879987084,SB137
242,126,879987045,Series 10_P1
242,267,879986951,SB268
242,285,879986908,SB286
243,925,880609193,SB926
243,1053,880609089,SB1054
243,1056,880608992,SB1057
243,382,880608957,SB383
243,157,880608904,SB158
243,1187,880608864,Series 4_P2
243,144,880608842,Series 15_P1
243,66,880608820,SB67
243,1167,880608788,SB1168
243,1040,880608788,SB1041
243,553,880608733,SB554
243,1106,880608699,SB1107
243,231,880608670,Series 4_P1
243,154,880608599,SB155
243,364,880608599,SB365
243,1208,880608315,SB1209
243,1135,880608162,SB1136
243,1177,880608134,SB1178
243,379,880608133,Series 21_P5
243,450,880608112,Series 11_P1
243,1117,880608087,SB1118
243,789,880608037,SB790
243,39,880608016,SB40
243,160,880607990,SB161
243,711,880607925,SB712
243,1073,880607904,SB1074
243,580,880607903,SB581
243,832,880607878,SB833
243,166,880607853,SB167
243,89,880607684,SB90
243,958,880607684,SB959
243,87,880607684,SB88
243,65,880607683,SB66
243,715,880607641,SB716
243,1038,880607570,Series 24_P1
243,1038,880607570,Series 24_P2
243,1038,880607570,Series 24_P3
243,1038,880607570,Series 24_P4
243,1038,880607570,Series 24_P5
243,945,880607545,SB946
243,52,880607489,SB53
243,737,880607489,SB738
243,565,880607489,SB566
243,79,880607489,SB80
243,400,880607424,SB401
243,71,880607365,SB72
243,392,880607365,SB393
243,53,880607335,SB54
243,952,880607335,SB953
243,696,880607335,SB697
243,61,880607269,SB62
243,707,880607231,SB708
243,649,880607231,SB650
243,16,880607205,SB17
243,163,880607154,SB164
243,722,880607154,SB723
243,558,880607154,SB559
243,608,880607154,Series 1_P1
243,1108,880607116,SB1109
243,709,880607034,SB710
243,161,880606993,SB162
243,1118,880606993,SB1119
243,1052,880606993,SB1053
243,467,880606947,SB468
243,50,880606923,SB51
243,743,880606923,SB744
243,470,880606874,SB471
243,70,880606874,SB71
243,948,880606874,SB949
243,1224,880606818,SB1225
243,746,880606760,SB747
243,630,880606760,SB631
243,216,880606698,SB217
243,199,880606698,SB200
243,672,880606667,SB673
243,81,880606667,SB82
243,264,880606634,SB265
243,583,880606634,SB584
243,844,880606634,SB845
243,954,880606593,SB955
243,409,880606593,SB410
243,233,880606593,Series 5_P1
243,1047,880606567,SB1048
243,661,880606533,SB662
243,651,880606533,SB652
243,527,880606533,SB528
243,51,880606476,SB52
243,134,880606442,SB135
243,628,880606442,SB629
243,94,880606418,SB95
243,153,880606385,SB154
243,520,880606385,SB521
243,170,880606385,SB171
243,207,880606300,SB208
243,27,880606300,SB28
243,949,880606274,SB950
243,168,880606274,SB169
243,25,880606274,SB26
243,706,880606243,SB707
243,552,880606215,SB553
243,745,880606180,SB746
243,427,880606155,SB428
243,526,880606155,SB527
243,237,880606118,SB238
243,167,880606118,SB168
243,152,880606069,SB153
243,650,880606069,SB651
243,182,880606043,SB183
243,508,880606017,SB509
243,179,880605920,SB180
243,85,880605896,SB86
243,173,880605896,SB174
243,215,880605869,SB216
243,187,880605869,SB188
243,196,880605838,SB197
243,203,880605812,SB204
243,190,880605766,SB191
243,654,880605766,SB655
243,64,880605766,SB65
243,185,880605697,Series 17_P1
243,734,880605697,SB735
243,171,880605665,SB172
243,21,880605665,SB22
243,723,880605638,SB724
243,63,880605638,SB64
243,192,880605638,SB193
243,1097,880605578,SB1098
243,356,880605553,SB357
243,1466,880605553,SB1467
243,96,880605514,SB97
243,31,880605514,SB32
243,208,880605485,SB209
243,172,880605458,SB173
243,57,880605438,SB58
243,195,880605416,SB196
243,455,880605333,SB456
243,1078,880605333,SB1079
243,104,880605333,SB105
243,1094,880605333,SB1095
243,408,880605294,SB409
243,368,880605294,SB369
243,277,880605294,SB278
243,219,880605264,SB220
243,1046,880605264,SB1047
243,814,880605185,SB815
243,763,880605158,SB764
243,755,880605157,Series 1_P2
243,1131,880605132,SB1132
243,865,880605131,SB866
243,147,880605071,SB148
243,817,880605010,SB818
243,280,880605010,SB281
243,870,880605010,SB871
243,117,880604981,SB118
243,248,880604930,SB249
243,234,880604910,SB235
243,675,880604858,SB676
243,239,880604858,SB240
243,762,880604830,SB763
243,1027,880604830,SB1028
243,410,880604798,Series 12_P1
243,410,880604798,Series 12_P2
243,108,880604798,SB109
243,19,880604758,SB20
243,595,880604735,SB596
243,116,880604698,SB117
243,1011,880604670,SB1012
243,684,880604642,SB685
243,761,880604616,SB762
243,289,880604616,SB290
243,1016,880604583,SB1017
243,120,880604583,SB121
243,110,880604550,SB111
243,923,880604550,SB924
243,454,880604503,SB455
243,457,880604405,SB458
243,0,880604405,SB1
243,12,880604379,SB13
243,49,880604379,SB50
243,221,880604379,Series 21_P6
243,290,880604379,SB291
243,627,880604346,SB628
243,286,880604326,SB287
243,150,880604326,SB151
243,180,880604302,SB181
243,245,880604302,SB246
243,125,880604302,SB126
243,507,880604276,SB508
243,99,880604252,SB100
243,275,880604234,SB276
243,1149,880604195,SB1150
243,8,880604179,SB9
243,731,880604148,SB732
243,156,880604119,SB157
243,380,880604077,SB381
243,254,880604077,SB255
243,69,880604077,SB70
243,738,880604004,SB739
243,753,880603960,SB754
243,659,880603881,SB660
243,178,880603833,SB179
243,432,880603683,SB433
243,68,880603645,SB69
243,940,880603618,SB941
243,474,880603582,SB475
243,76,880603512,SB77
243,30,880603484,SB31
243,366,880603442,SB367
243,1427,880603411,SB1428
243,100,880603288,SB101
243,214,880603242,SB215
243,113,880603219,SB114
243,213,880603219,SB214
243,317,880603082,SB318
243,240,880602893,SB241
243,779,880602843,SB780
243,121,880602804,SB122
243,536,880602593,SB537
243,6,880602558,SB7
243,155,880602517,SB156
243,91,880602478,SB92
243,2,880602451,SB3
243,55,880602440,SB56
243,236,880602334,SB237
243,549,880602264,SB550
243,225,880602264,Series 2_P2
243,143,880602264,Series 2_P1
243,88,880602210,SB89
243,742,880602170,SB743
243,67,880602170,SB68
243,1044,880602132,SB1045
243,316,880602083,SB317
243,41,880602058,SB42
243,720,880602031,SB721
243,855,880602002,SB856
243,771,880601937,SB772
243,309,880601905,SB310
243,323,880601905,SB324
243,257,880601905,SB258
243,293,880601905,SB294
243,885,880601905,SB886
243,300,880601905,SB301
243,267,880601904,SB268
244,239,888513860,SB240
244,893,888513860,Series 7_P2
244,257,888513691,SB258
244,180,888513664,SB181
244,49,888513664,SB50
244,111,888513575,SB112
244,1032,888513522,Series 13_P2
244,20,888513502,SB21
244,1027,888513447,SB1028
244,716,888513447,SB717
244,410,888513425,Series 12_P1
244,410,888513425,Series 12_P2
244,755,888513425,Series 1_P2
244,1046,888513393,SB1047
244,595,888513361,SB596
244,472,888513344,SB473
244,596,888513326,SB597
244,150,888513279,SB151
244,221,888513212,Series 21_P6
244,93,888513081,Series 7_P1
244,132,888513058,SB133
244,299,888513026,SB300
244,209,888513026,SB210
245,815,884925218,Series 26_P2
245,259,884924991,SB260
245,894,884924976,Series 8_P2
245,367,884924813,SB368
245,757,884924813,Series 15_P2
245,742,884924780,SB743
245,980,884924765,SB981
245,929,884924764,SB930
245,405,884924749,SB406
245,368,884924710,SB369
245,1051,884924710,SB1052
245,253,884924710,Series 3_P4
245,1088,884924710,Series 16_P2
245,251,884924473,SB252
245,293,884924460,SB294
245,747,884924441,SB748
245,249,884924327,SB250
245,256,884924327,SB257
245,839,884924045,SB840
245,718,884924026,SB719
245,1410,884924026,SB1411
245,764,884924026,SB765
245,830,884924025,SB831
245,797,884924001,SB798
245,1187,884924001,Series 4_P2
245,1227,884923971,Series 25_P2
245,157,884923955,SB158
245,144,884923922,Series 15_P1
245,412,884923922,SB413
245,66,884923893,SB67
245,931,884923864,SB932
245,575,884923864,SB576
245,727,884923829,SB728
245,840,884923829,SB841
245,826,884923829,SB827
245,584,884923811,SB585
245,40,884923811,SB41
245,1138,884923811,SB1139
245,808,884923767,SB809
245,400,884923750,SB401
245,443,884923715,SB444
245,137,884923715,SB138
245,410,884923715,Series 12_P1
245,410,884923715,Series 12_P2
245,848,884923687,SB849
245,154,884923687,SB155
245,1027,884923653,SB1028
245,383,884923632,SB384
245,719,884923592,SB720
245,569,884923592,SB570
245,940,884923547,SB941
245,239,884923547,SB240
245,93,884923505,Series 7_P1
245,540,884923487,SB541
245,425,884923471,SB426
245,801,884923471,SB802
245,560,884923445,SB561
245,1231,884923425,SB1232
245,789,884923405,SB790
245,2,884923390,SB3
245,408,884923372,SB409
245,1221,884923372,SB1222
245,566,884923348,SB567
245,79,884923329,SB80
245,225,884923329,Series 2_P2
245,657,884923329,SB658
245,577,884923306,SB578
245,411,884923305,SB412
245,409,884923175,SB410
245,37,884923175,SB38
245,117,884923175,SB118
245,571,884923127,SB572
245,231,884923073,Series 4_P1
245,415,884923047,SB416
245,355,884923047,SB356
245,671,884923047,Series 26_P1
245,450,884923003,Series 11_P1
245,158,884923003,SB159
245,469,884922964,SB470
245,401,884922917,SB402
245,678,884922917,SB679
245,230,884922898,Series 3_P2
245,558,884922898,SB559
245,1043,884922869,SB1044
245,664,884922831,SB665
245,1217,884922801,SB1218
245,218,884922801,SB219
245,28,884922740,Series 3_P3
245,100,884922740,SB101
245,549,884922740,SB550
245,446,884922714,SB447
245,402,884922697,Series 3_P1
245,738,884922678,SB739
245,16,884922658,SB17
245,288,884922658,SB289
245,98,884922657,SB99
245,120,884922627,SB121
245,392,884922627,SB393
245,210,884922605,SB211
245,1134,884922605,SB1135
245,627,884922554,SB628
245,440,884922538,Series 20_P1
245,546,884922512,SB547
245,10,884922512,SB11
245,283,884922475,SB284
245,468,884922475,SB469
245,226,884922475,SB227
245,615,884922475,SB616
245,567,884922451,Series 16_P1
245,403,884922434,SB404
245,24,884922383,SB25
245,852,884922383,SB853
245,723,884922383,SB724
245,67,884922341,SB68
245,201,884922272,SB202
245,384,884922272,SB385
245,419,884922272,SB420
245,96,884922272,SB97
245,65,884922252,SB66
245,287,884922235,Series 8_P1
245,197,884922196,SB198
245,229,884922070,Series 21_P3
245,745,884922070,SB746
245,171,884922042,SB172
245,81,884921986,SB82
245,235,884921986,SB236
245,234,884921965,SB235
245,596,884921965,SB597
245,183,884921948,SB184
245,54,884921948,SB55
245,11,884921948,SB12
245,424,884921918,SB425
245,195,884921861,SB196
245,110,884921861,SB111
245,76,884921839,SB77
245,720,884921794,SB721
245,108,884921794,SB109
245,1219,884921794,SB1220
245,116,884921767,SB117
245,476,884921767,SB477
245,150,884921727,SB151
245,132,884921705,SB133
245,160,884921679,SB161
245,734,884921679,SB735
245,91,884921661,SB92
245,430,884921661,Series 14_P1
245,80,884921638,SB81
245,203,884921638,SB204
245,650,884921638,SB651
245,474,884921637,SB475
245,175,884921613,SB176
245,163,884921613,SB164
245,200,884921594,SB201
245,227,884921558,SB228
245,740,884921533,SB741
245,595,884921511,SB596
245,431,884921511,SB432
245,432,884921488,SB433
245,417,884921453,SB418
245,237,884921429,SB238
245,97,884921428,SB98
245,184,884921428,SB185
245,264,884921411,SB265
245,207,884921394,SB208
245,238,884921380,SB239
245,1072,884921380,SB1073
245,1100,884921380,SB1101
245,174,884921362,SB175
245,23,884921345,SB24
245,209,884921319,SB210
245,131,884921319,SB132
245,7,884921245,SB8
245,172,884921227,SB173
245,1038,884921227,Series 24_P1
245,1038,884921227,Series 24_P2
245,1038,884921227,Series 24_P3
245,1038,884921227,Series 24_P4
245,1038,884921227,Series 24_P5
245,68,884921202,SB69
245,194,884921138,Series 18_P1
245,82,884921086,SB83
245,173,884921086,SB174
245,214,884921058,SB215
245,99,884921033,SB100
245,651,884921033,SB652
245,222,884921033,SB223
245,587,884920998,SB588
245,632,884920997,SB633
245,674,884920978,SB675
245,180,884920978,SB181
245,918,884920949,SB919
245,94,884920949,SB95
245,215,884920949,SB216
245,55,884920948,SB56
245,0,884920918,SB1
245,177,884920918,SB178
245,422,884920900,SB423
245,95,884920900,Series 18_P2
245,49,884920788,SB50
245,992,884920770,SB993
246,735,893097024,SB736
246,110,893097024,SB111
246,49,893097024,SB50
246,0,893097024,SB1
246,27,893097024,SB28
246,268,893097024,SB269
246,1021,893097024,SB1022
246,63,893097024,SB64
246,69,893097024,SB70
246,257,893097024,SB258
246,750,893081411,SB751
246,270,893081411,SB271
246,299,893081411,SB300
246,221,893081411,Series 21_P6
246,258,893081411,SB259
246,256,893081396,SB257
246,150,893081396,SB151
246,120,893081396,SB121
246,339,893081396,SB340
246,57,893081396,SB58
246,180,893081396,SB181
246,250,893081395,SB251
246,6,893081395,SB7
246,99,893081395,SB100
246,271,893081381,SB272
246,749,893081381,SB750
247,120,884536206,SB121
247,404,884536165,SB405
247,234,884536150,SB235
247,927,884536117,SB928
247,248,884536117,SB249
247,256,884535840,SB257
247,0,884535744,SB1
247,281,884535582,SB282
247,289,884535582,SB290
247,249,884535532,SB250
247,474,884535446,SB475
247,116,884535433,SB117
247,180,884535374,SB181
247,282,884535157,SB283
247,514,884535085,SB515
247,126,884535084,Series 10_P1
247,88,884535046,SB89
247,186,884535046,Series 10_P2
247,483,884535013,SB484
247,195,884535013,SB196
247,49,884535013,SB50
247,173,884534992,SB174
247,10,884534992,SB11
247,171,884534992,SB172
247,78,884534992,SB79
247,233,884534968,Series 5_P1
247,588,884534968,SB589
247,95,884534968,Series 18_P2
247,6,884534968,SB7
247,209,884534946,SB210
247,167,884534945,SB168
247,155,884534945,SB156
247,113,884534901,SB114
247,175,884534808,SB176
247,54,884534793,SB55
247,184,884534772,SB185
247,182,884534772,SB183
247,805,884534772,SB806
247,21,884534752,SB22
247,853,884534735,SB854
247,63,884534735,SB64
247,179,884534735,SB180
247,99,884534716,SB100
247,152,884534716,SB153
247,197,884534695,SB198
247,185,884534695,Series 17_P1
247,68,884534695,SB69
247,97,884534673,SB98
247,473,884534672,SB474
247,193,884534672,SB194
247,178,884534649,SB179
247,323,884534506,SB324
247,322,884534472,SB323
247,342,884534436,SB343
247,677,884534419,SB678
247,293,884534379,SB294
248,217,879641322,SB218
248,215,879641305,SB216
248,209,879641305,SB210
248,468,879641285,SB469
248,683,879641285,SB684
248,1,879641284,SB2
248,685,879641251,SB686
248,745,879641209,SB746
248,240,879641194,SB241
248,430,879641194,Series 14_P1
248,67,879641156,SB68
248,178,879641140,SB179
248,175,879641109,SB176
248,722,879641093,SB723
248,187,879641067,SB188
248,478,879641035,SB479
248,402,879640998,Series 3_P1
248,82,879640977,SB83
248,181,879640949,SB182
248,602,879640935,SB603
248,582,879640918,SB583
248,1072,879640918,SB1073
248,10,879640868,SB11
248,406,879640618,SB407
248,1046,879640603,SB1047
248,929,879640585,SB930
248,455,879640549,SB456
248,289,879640521,SB290
248,471,879640502,SB472
248,475,879640481,SB476
248,825,879640481,SB826
248,107,879640452,SB108
248,408,879640452,SB409
248,596,879640436,SB597
248,410,879640436,Series 12_P1
248,410,879640436,Series 12_P2
248,545,879640436,SB546
248,116,879640414,SB117
248,12,879640396,SB13
248,236,879640361,SB237
248,147,879640361,SB148
248,239,879640343,SB240
248,146,879640343,SB147
248,454,879640326,SB455
248,627,879640306,SB628
248,23,879640306,SB24
248,221,879640306,Series 21_P6
248,272,879640284,SB273
248,1010,879640284,SB1011
248,404,879640284,SB405
248,234,879640261,SB235
248,122,879640261,SB123
248,741,879640241,SB742
248,470,879640241,SB471
248,124,879640210,SB125
248,92,879640194,SB93
248,657,879572944,SB658
248,21,879572926,SB22
248,788,879572911,SB789
248,477,879572911,SB478
248,194,879572911,Series 18_P1
248,590,879572890,SB591
248,211,879572890,SB212
248,1068,879572890,SB1069
248,466,879572795,SB467
248,843,879572795,SB844
248,78,879572777,SB79
248,160,879572760,SB161
248,52,879572760,SB53
248,6,879572760,SB7
248,136,879572725,SB137
248,1038,879572725,Series 24_P1
248,1038,879572725,Series 24_P2
248,1038,879572725,Series 24_P3
248,1038,879572725,Series 24_P4
248,1038,879572725,Series 24_P5
248,461,879572725,SB462
248,120,879572705,SB121
248,30,879572688,SB31
248,87,879572668,SB88
248,918,879572668,SB919
248,134,879572668,SB135
248,123,879572646,SB124
248,41,879572630,SB42
248,282,879572600,SB283
248,95,879572600,Series 18_P2
248,68,879572600,SB69
248,208,879572582,SB209
248,143,879572567,Series 2_P1
248,91,879572567,SB92
248,182,879572540,SB183
248,407,879572540,SB408
248,57,879572516,SB58
248,185,879572516,Series 17_P1
248,420,879572516,SB421
248,227,879572496,SB228
248,11,879572472,SB12
248,426,879572472,SB427
248,274,879572451,SB275
248,237,879572451,SB238
248,22,879572432,SB23
248,707,879572403,SB708
248,8,879572402,SB9
248,740,879572402,SB741
248,155,879572402,SB156
248,99,879572370,SB100
248,167,879572370,SB168
248,222,879572370,SB223
248,197,879572349,SB198
248,54,879572331,SB55
248,173,879572314,SB174
248,633,879572314,SB634
248,113,879572314,SB114
248,482,879572314,SB483
248,238,879572284,SB239
248,38,879572284,SB39
248,1166,879572284,SB1167
248,97,879572256,SB98
248,1102,879572256,SB1103
248,587,879572256,SB588
248,567,879572256,Series 16_P1
248,852,879572256,SB853
248,317,879572256,SB318
248,88,879572229,SB89
248,172,879572229,SB173
248,63,879572210,SB64
248,0,879572210,SB1
248,479,879572210,SB480
248,55,879572189,SB56
248,201,879572167,SB202
248,202,879572167,SB203
248,422,879572167,SB423
248,805,879572167,SB806
248,190,879572167,SB191
248,356,879572142,SB357
248,3,879572142,SB4
248,85,879572124,SB86
248,168,879572106,SB169
248,171,879572106,SB172
248,27,879572106,SB28
248,174,879572106,SB175
248,316,879572106,SB317
248,244,879571999,SB245
248,1011,879571998,SB1012
248,251,879571998,SB252
248,180,879571998,SB181
248,128,879571883,SB129
248,992,879571779,SB993
248,254,879571752,SB255
248,1015,879571752,SB1016
248,248,879571752,SB249
248,297,879571715,SB298
248,256,879571715,SB257
248,247,879571695,SB248
248,49,879571695,SB50
248,249,879571678,SB250
248,747,879571586,SB748
248,293,879571557,SB294
248,332,879571521,SB333
248,270,879571521,SB271
248,299,879571489,SB300
248,326,879571489,SB327
248,308,879571456,SB309
248,257,879571438,SB258
248,241,879571438,SB242
248,301,879571438,SB302
249,1013,883263439,SB1014
249,247,883263390,SB248
249,1160,883263375,SB1161
249,337,883263374,SB338
249,199,883263374,SB200
249,0,883263374,SB1
249,270,883263374,SB271
249,332,883263374,SB333
249,339,883263374,SB340
249,178,883263374,SB179
249,269,883263374,SB270
249,753,883263374,SB754
249,686,883263007,SB687
249,324,883262927,SB325
249,327,883262792,SB328
249,258,883262792,SB259
249,750,883262694,SB751
249,312,883262672,Series 22_P1
249,312,883262672,Series 22_P2
249,239,878092171,SB240
249,403,878092144,SB404
249,88,878092144,SB89
249,158,878092144,SB159
249,80,878092143,SB81
249,173,878092104,SB174
249,484,878092104,SB485
249,457,878092104,SB458
249,139,878092059,Series 13_P1
249,377,878092059,SB378
249,68,878092059,SB69
249,143,878092059,Series 2_P1
249,968,878092002,SB969
249,557,878091965,SB558
249,90,878091965,SB91
249,628,878091965,SB629
249,110,878091915,SB111
249,356,878091915,SB357
249,134,878091915,SB135
249,54,878091915,SB55
249,942,878091870,SB943
249,182,878091870,SB183
249,190,878091869,SB191
249,195,878091818,SB196
249,91,878091818,SB92
249,468,878091772,SB469
249,1425,878091771,SB1426
249,194,878091736,Series 18_P1
249,233,878091736,Series 5_P1
249,587,878091736,SB588
249,526,878091735,SB527
249,183,878091683,SB184
249,203,878091682,SB204
249,495,878090499,SB496
249,22,878090499,SB23
249,94,878090499,SB95
249,11,878090499,SB12
249,1,878090414,SB2
249,479,878090414,SB480
249,843,878090414,SB844
249,97,878090365,SB98
249,366,878090330,SB367
249,70,878090294,SB71
249,222,878090294,SB223
249,95,878090254,Series 18_P2
249,201,878090253,SB202
249,43,878090199,SB44
249,500,878090199,SB501
249,417,878090199,SB418
249,63,878090153,SB64
249,27,878090153,SB28
249,581,878090114,SB582
249,627,878090114,SB628
249,1072,878090114,SB1073
249,153,878090114,SB154
249,1136,878090066,SB1137
249,152,878090066,SB153
249,55,878090004,SB56
249,174,878090004,SB175
249,473,878089964,SB474
249,237,878089963,SB238
249,595,878089921,SB596
249,292,878089921,SB293
249,115,878089921,SB116
249,126,878089881,Series 10_P1
249,992,878089881,SB993
249,122,878089837,SB123
249,243,878089786,SB244
249,741,878089786,SB742
249,234,878089786,SB235
249,99,878089786,SB100
249,236,878089753,SB237
249,6,878089716,SB7
249,476,878089716,SB477
249,128,878089677,SB129
249,150,878089677,SB151
249,116,878089628,SB117
249,812,878089581,SB813
249,675,878089547,SB676
249,221,878089547,Series 21_P6
249,8,878089547,SB9
249,1198,878089467,SB1199
249,932,878089467,SB933
249,474,878089436,SB475
249,275,878089436,SB276
249,49,878089393,SB50
249,180,878089393,SB181
249,983,878089229,SB984
249,990,878089202,SB991
249,263,878089182,SB264
249,947,878089182,SB948
249,677,878089182,SB678
249,687,878089182,SB688
249,987,878089182,SB988
249,321,878089182,SB322
249,259,878089144,SB260
249,322,878089100,SB323
249,320,878089099,SB321
249,293,878089033,SB294
249,323,878089033,SB324
249,747,878089033,SB748
249,330,878089033,SB331
249,287,878088970,Series 8_P1
249,257,878088969,SB258
250,24,886272615,SB25
250,1027,886272585,SB1028
250,684,886272585,SB685
250,471,886272585,SB472
250,977,886272585,SB978
250,147,886272547,SB148
250,108,886272547,SB109
250,221,886272547,Series 21_P6
250,404,886272547,SB405
250,865,886272514,SB866
250,117,886272514,SB118
250,596,886272514,SB597
250,1013,886272486,SB1014
250,741,886272486,SB742
250,594,886272486,SB595
250,251,886272456,SB252
250,280,886272456,SB281
250,475,886272407,SB476
250,256,886272378,SB257
250,249,886272378,SB250
250,844,886272378,SB845
250,236,886272346,SB237
250,124,886272346,SB125
250,110,886272319,SB111
250,146,886272319,SB147
250,470,886272319,SB471
250,23,886272283,SB24
250,534,886272283,SB535
250,293,886272283,SB294
250,294,886272249,SB295
250,281,886272223,SB282
250,247,886272223,SB248
250,1015,886272197,SB1016
250,747,886272175,SB748
250,1011,886272175,SB1012
250,297,886272146,SB298
250,6,886272146,SB7
250,120,886272118,SB121
250,248,886272118,SB249
250,595,886272118,SB596
250,150,886272118,SB151
250,49,886272086,SB50
250,14,886272086,SB15
250,812,886272086,SB813
250,116,886272009,SB117
250,0,886272009,SB1
250,519,886271955,SB520
250,21,886271955,SB22
250,428,886271955,SB429
250,143,886271920,Series 2_P1
250,1097,886271920,SB1098
250,201,886271920,SB202
250,99,886271884,SB100
250,184,886271884,SB185
250,54,886271856,SB55
250,417,886271856,SB418
250,611,886271855,SB612
250,44,886271855,SB45
250,182,886271733,SB183
250,180,886271733,SB181
250,78,886271733,SB79
250,479,886271733,SB480
250,11,886271700,SB12
250,426,886271675,SB427
250,32,886271675,SB33
250,274,886271675,SB275
250,209,886271675,SB210
250,131,886271641,SB132
250,264,886271641,SB265
250,171,886271641,SB172
250,59,886271641,SB60
250,467,886271641,SB468
250,63,886271640,SB64
250,287,886271541,Series 8_P1
